thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,subject,age,gender,handedness,
,,5,Main,3,1.5054239000000962,down,1,270,down,0.2726530612244898,0.6,1.031164500000159,2.174674728816295,3.260273201329868,conf,0.5,10,30,M,R,
,,5,Main,4,0.8064120000008188,down,1,270,down,0.4746938775510204,0.53,1.0123697999997603,3.596255631436498,2.7076451977382,conf,0.5,10,30,M,R,
,,5,Main,5,1.7597859999996217,up,1,90,up,0.030204081632653063,0.54,0.8637654999993174,3.431073007029222,3.137202779075767,conf,0.5,10,30,M,R,
,,5,Main,6,0.8293416999995316,down,1,270,down,0.3736734693877551,0.56,0.9659552000002805,4.8998957997132635,2.736683293859086,conf,0.5,10,30,M,R,
,,5,Main,7,1.4625151999998707,down,1,270,down,0.5151020408163265,0.54,0.68173619999925,4.332046535196098,2.300250691067145,conf,0.5,10,30,M,R,
,,5,Main,8,3.032244400000309,up,0,270,down,0.01,None,None,4.916802080394778,1.2712558079410705,conf,0.5,10,30,M,R,
,,5,Main,9,1.2235043999999107,up,1,90,up,0.35346938775510206,0.65,0.8549561999998332,3.0187141208198947,2.400955488941139,conf,0.5,10,30,M,R,
,,5,Main,10,1.2235043999999107,[],0,90,up,0.05040816326530612,None,None,None,2.689656202109477,None,None,10,30,M,R,
,,5,Main,11,0.9060362000000168,up,1,90,up,0.15142857142857144,0.56,0.951304600000185,4.373724958263758,1.7059898748042794,conf,0.5,10,30,M,R,
,,5,Main,12,0.8414946000002601,up,1,90,up,0.39387755102040817,0.73,0.9481971000004705,2.644063963727127,2.415380455645798,conf,0.5,10,30,M,R,
,,5,Main,13,1.651119699999981,up,1,90,up,0.07061224489795918,0.56,0.6978454999998576,3.2360387247377504,1.2181002431834762,conf,0.5,10,30,M,R,
,,5,Main,14,0.829558100000213,up,1,90,up,0.49489795918367346,0.73,1.0063983000000007,2.474513385209109,2.9769903108681848,conf,0.5,10,30,M,R,
,,5,Main,15,1.0729511999998067,up,1,90,up,0.1716326530612245,0.64,0.888054000000011,2.702725391038014,3.0561035224062683,conf,0.5,10,30,M,R,
,,5,Main,16,1.385400999999547,down,1,270,down,0.19183673469387755,0.6,1.803967200000443,4.984437945057728,2.3865414742720508,conf,0.5,10,30,M,R,
,,5,Main,17,1.0122553999999582,down,1,270,down,0.4746938775510204,0.61,1.0903110999997807,3.7240249735663284,2.5503276670182022,conf,0.5,10,30,M,R,
,,5,Main,18,1.3986467000004268,down,1,270,down,0.3736734693877551,0.56,0.7141728999995394,3.8684190586105958,2.768701672764172,conf,0.5,10,30,M,R,
,,5,Main,19,1.3986467000004268,[],0,90,up,0.05040816326530612,None,None,None,1.85208908126643,None,None,10,30,M,R,
,,5,Main,20,1.1920433000004778,up,0,270,down,0.1716326530612245,0.55,0.7862582999996448,4.506586775916533,3.8529886493921395,conf,0.5,10,30,M,R,
,,5,Main,21,0.8811453000007532,down,1,270,down,0.5757142857142857,0.55,0.7875065000007453,2.7284605122682177,1.5640491430334718,conf,0.5,10,30,M,R,
,,5,Main,22,1.9352747999992062,up,1,90,up,0.030204081632653063,None,None,2.425161260125699,3.084792629862085,conf,0.5,10,30,M,R,
,,5,Main,23,1.9303405000000566,down,1,270,down,0.05040816326530612,0.51,1.6261396999998396,4.322450250953174,1.195149722102839,conf,0.5,10,30,M,R,
,,5,Main,24,1.5531393000001117,down,1,270,down,0.2726530612244898,0.55,0.6786898000000292,2.742183799707174,2.8363274024224907,conf,0.5,10,30,M,R,
,,5,Main,25,0.6946914999998626,up,1,90,up,0.5353061224489796,0.54,0.782994599999256,3.9625606523433277,2.213232339795584,conf,0.5,10,30,M,R,
,,5,Main,26,1.3187572000006185,down,1,270,down,0.4746938775510204,0.58,1.2998196000007738,4.770343966074723,2.2971181936711633,conf,0.5,10,30,M,R,
,,5,Main,27,1.3009693000003608,up,0,270,down,0.15142857142857144,0.5,0.3724093000000721,3.947293252387898,2.4092854657415557,conf,0.5,10,30,M,R,
,,5,Main,28,1.8900261000007959,down,1,270,down,0.49489795918367346,0.55,0.6121445999997377,3.228030599832765,3.323309292416109,conf,0.5,10,30,M,R,
,,5,Main,29,0.7773936000003232,up,1,90,up,0.5555102040816327,0.61,0.7973764999997002,4.867205413662502,2.007594120710941,conf,0.5,10,30,M,R,
,,5,Main,30,1.1747722999998587,up,1,90,up,0.13122448979591836,0.58,1.1231128999997964,3.2851975314368813,3.9138909146038046,conf,0.5,10,30,M,R,
,,5,Main,31,0.9689123999996809,up,1,90,up,0.4342857142857143,0.64,0.8275217000000339,2.4423392842800533,2.0532087779424115,conf,0.5,10,30,M,R,
,,5,Main,32,0.9689123999996809,[],0,270,down,0.09081632653061224,None,None,None,3.199882204963057,None,None,10,30,M,R,
,,5,Main,33,0.9952934000002642,up,1,90,up,0.49489795918367346,0.65,0.8128027000002476,3.884677245570704,2.0413584318771516,conf,0.5,10,30,M,R,
,,5,Main,34,1.1074598999994123,down,1,270,down,0.3130612244897959,0.54,2.2571790000001783,4.836109564439376,3.2605885982067777,conf,0.5,10,30,M,R,
,,5,Main,35,1.6068188999997801,up,1,90,up,0.3130612244897959,0.53,1.059766899999886,3.2973014690435702,2.884349712351465,conf,0.5,10,30,M,R,
,,5,Main,36,1.6068188999997801,[],0,270,down,0.23224489795918368,None,None,None,1.8011798638276177,None,None,10,30,M,R,
,,5,Main,37,0.9278729000006933,up,1,90,up,0.11102040816326529,0.5,0.9330444000006537,4.34668797708511,3.4135451015503344,conf,0.5,10,30,M,R,
,,5,Main,38,1.0868381000000227,up,1,90,up,0.2524489795918367,0.56,0.6954286000000138,2.309408040869302,2.375614774199923,conf,0.5,10,30,M,R,
,,5,Main,39,1.088872000000265,down,1,270,down,0.2726530612244898,0.61,0.8462255000004006,4.2785024782015615,3.990569500815756,conf,0.5,10,30,M,R,
,,5,Main,40,1.7769741000001886,up,1,90,up,0.15142857142857144,0.57,0.910143699999935,2.999846029091565,2.6386588742024877,conf,0.5,10,30,M,R,
,,5,Main,41,1.3103571999999986,up,1,90,up,0.15142857142857144,0.55,1.471778699999959,4.6070094285634084,1.5666359009425979,conf,0.5,10,30,M,R,
,,5,Main,42,1.5158971999999267,down,1,270,down,0.15142857142857144,0.54,2.0281193000000712,2.155984417525386,1.2415678251441982,conf,0.5,10,30,M,R,
,,5,Main,43,0.8406457000000955,up,1,90,up,0.39387755102040817,0.6,1.308277399999497,2.1004102379051863,2.3978100034095418,conf,0.5,10,30,M,R,
,,5,Main,44,0.9659193999996205,up,1,90,up,0.5353061224489796,0.64,1.1607548999991195,3.373039907462964,2.485822285545442,conf,0.5,10,30,M,R,
,,5,Main,45,1.4953129000004992,up,1,90,up,0.19183673469387755,0.56,0.7467661999999109,2.7654786714418633,2.8882898770144623,conf,0.5,10,30,M,R,
,,6,Main,0,1.4953129000004992,[],0,90,up,0.1716326530612245,None,None,None,1.9876597899633506,None,None,10,30,M,R,
,,6,Main,1,1.0063133999992715,up,1,90,up,0.19183673469387755,None,None,3.070380122174641,1.9701685024591584,control,0.5,10,30,M,R,
,,6,Main,2,1.0063133999992715,[],0,270,down,0.1716326530612245,None,None,None,3.1416102259673893,None,None,10,30,M,R,
,,6,Main,3,0.8222177000006923,down,1,270,down,0.2120408163265306,0.08,1.913704699999471,4.878952860207115,1.549885961908223,control,0.5,10,30,M,R,
,,6,Main,4,1.8307795000000624,up,0,270,down,0.11102040816326529,0.02,1.7531459000001632,4.696696137726911,1.352630235959556,control,0.5,10,30,M,R,
,,6,Main,5,1.111547900000005,up,1,90,up,0.2726530612244898,None,None,2.9002662046522376,3.1800452108241295,control,0.5,10,30,M,R,
,,6,Main,6,1.000961400000051,down,1,270,down,0.39387755102040817,None,None,4.817017369063366,1.8379322965670721,control,0.5,10,30,M,R,
,,6,Main,7,1.5437333999998373,down,1,270,down,0.2524489795918367,0.23,1.3696283999997831,2.6915041328895404,3.0481796604513884,control,0.5,10,30,M,R,
,,6,Main,8,1.7353261999996903,up,0,270,down,0.09081632653061224,0.06,1.8725202999994508,2.2795131985611428,3.3970543118223686,control,0.5,10,30,M,R,
,,6,Main,9,1.8698582999995779,down,1,270,down,0.23224489795918368,0.0,1.468363699999827,3.0197472763600466,3.4927800367373973,control,0.5,10,30,M,R,
,,6,Main,10,1.5577155999999377,down,1,270,down,0.3130612244897959,0.04,2.0533005000006597,3.6901750065175993,2.683265472075997,control,0.5,10,30,M,R,
,,6,Main,11,0.9160723000004509,up,1,90,up,0.39387755102040817,0.1,1.5434274999997797,2.5739097324746814,1.4048817462164818,control,0.5,10,30,M,R,
,,6,Main,12,1.8943804000000455,up,1,90,up,0.35346938775510206,0.03,2.043332299999747,3.485411754166986,2.6945763575053236,control,0.5,10,30,M,R,
,,6,Main,13,1.8943804000000455,[],0,270,down,0.29285714285714287,None,None,None,2.3873603320105836,None,None,10,30,M,R,
,,6,Main,14,1.4409109999996872,up,0,270,down,0.15142857142857144,0.04,1.945263999999952,2.347627284771071,1.2020271160835203,control,0.5,10,30,M,R,
,,6,Main,15,0.9960641999996369,up,1,90,up,0.4140816326530612,0.04,1.6768885999999839,2.286252525083083,3.291448588975012,control,0.5,10,30,M,R,
,,6,Main,16,1.8087750000004235,up,1,90,up,0.2120408163265306,0.05,2.111189700000068,2.632059198629759,2.104333794078417,control,0.5,10,30,M,R,
,,6,Main,17,0.9439070999997057,up,1,90,up,0.39387755102040817,0.12,2.384833400000389,3.2956609961194343,2.6878319794949546,control,0.5,10,30,M,R,
,,6,Main,18,1.445565799999713,down,1,270,down,0.1716326530612245,0.0,1.6450973999999405,2.4684848764226395,2.7939024278851825,control,0.5,10,30,M,R,
,,6,Main,19,1.1233944999994492,up,1,90,up,0.35346938775510206,0.0,1.7070117000002938,4.168910331532983,2.664642576681567,control,0.5,10,30,M,R,
,,6,Main,20,1.8199137999999948,down,1,270,down,0.2726530612244898,0.07,1.8267588999997315,4.62848440446271,2.852696057924565,control,0.5,10,30,M,R,
,,6,Main,21,1.981164699999681,down,1,270,down,0.15142857142857144,0.05,2.080246299999999,4.152282987250954,2.248624550957191,control,0.5,10,30,M,R,
,,6,Main,22,0.932802499999525,up,1,90,up,0.3736734693877551,0.0,1.6464011000007304,4.489737650020039,1.087119258908541,control,0.5,10,30,M,R,
,,6,Main,23,1.1113075000002937,down,1,270,down,0.4140816326530612,0.08,2.273289699999623,3.5234451612048376,3.2676772841194897,control,0.5,10,30,M,R,
,,6,Main,24,1.2665341000001717,up,1,90,up,0.19183673469387755,0.17,1.3470259000005171,4.40552884978428,2.509618869941999,control,0.5,10,30,M,R,
,,6,Main,25,1.1220885000002454,up,1,90,up,0.2726530612244898,None,None,2.3888237781336494,3.029331740722188,control,0.5,10,30,M,R,
,,6,Main,26,1.1220885000002454,[],0,270,down,0.1716326530612245,None,None,None,1.9439209953051582,None,None,10,30,M,R,
,,6,Main,27,1.1846300999995947,up,0,270,down,0.1716326530612245,0.04,1.9706000000005588,3.049554199857053,3.5699320320111445,control,0.5,10,30,M,R,
,,6,Main,28,1.0791536999995515,down,1,270,down,0.23224489795918368,0.01,2.7467680999998265,3.9356417964804464,2.9937704705141717,control,0.5,10,30,M,R,
,,6,Main,29,1.0791536999995515,[],0,270,down,0.3736734693877551,None,None,None,2.9758109853309502,None,None,10,30,M,R,
,,6,Main,30,1.6540719000004174,down,1,270,down,0.15142857142857144,0.04,1.7379954999996698,2.44901244084517,2.7855928353072255,control,0.5,10,30,M,R,
,,6,Main,31,1.1293950999997833,up,1,90,up,0.19183673469387755,0.05,1.7102001000002929,2.020095941915197,2.0460508581371633,control,0.5,10,30,M,R,
,,6,Main,32,1.903342700000394,up,1,90,up,0.2524489795918367,0.0,2.1659887000005256,2.4384537408464,3.384617576931367,control,0.5,10,30,M,R,
,,6,Main,33,1.6482348999998067,down,1,270,down,0.15142857142857144,None,None,3.8409782475191987,2.3663200663123134,control,0.5,10,30,M,R,
,,6,Main,34,1.1617544000000635,up,1,90,up,0.13122448979591836,0.01,1.836983600000167,2.3933618346775125,1.9921877969024553,control,0.5,10,30,M,R,
,,6,Main,35,1.873316000000159,up,1,90,up,0.030204081632653063,0.0,2.009251899999981,2.981746849153491,2.586036078009374,control,0.5,10,30,M,R,
,,6,Main,36,0.9622702999995454,down,1,270,down,0.39387755102040817,0.04,1.9540224000002127,2.944157495164199,2.927750805530502,control,0.5,10,30,M,R,
,,6,Main,37,0.9213933000000907,up,1,90,up,0.39387755102040817,0.06,2.002737399999205,3.3374395601889595,1.3360762775782047,control,0.5,10,30,M,R,
,,6,Main,38,1.0467138000003615,up,1,90,up,0.3736734693877551,0.06,1.4940749999996115,4.287769627282898,3.2959621384788202,control,0.5,10,30,M,R,
,,6,Main,39,0.8207540000003064,down,1,270,down,0.2726530612244898,0.04,1.3412592999993649,4.615580911631875,3.9907360282027207,control,0.5,10,30,M,R,
,,6,Main,40,1.2532821000004333,up,1,90,up,0.1716326530612245,0.09,2.237887399999636,4.751975794478007,2.610834791761148,control,0.5,10,30,M,R,
,,6,Main,41,0.7376279000000068,down,1,270,down,0.23224489795918368,0.02,1.3473987000006673,3.409359114769824,3.318232264220402,control,0.5,10,30,M,R,
,,6,Main,42,0.7151461999992534,up,1,90,up,0.29285714285714287,0.02,1.3360112999998819,3.898779523357282,3.4528870686438795,control,0.5,10,30,M,R,
,,6,Main,43,0.9301398999996309,up,1,90,up,0.333265306122449,0.04,1.3542823999996472,2.6270487688504756,2.780252285409885,control,0.5,10,30,M,R,
,,6,Main,44,1.285774300000412,up,1,90,up,0.3736734693877551,0.04,1.3997437000007267,3.587508255961811,1.5072957681531274,control,0.5,10,30,M,R,
,,6,Main,45,1.441041299999597,down,0,90,up,0.11102040816326529,0.04,1.3346507000005658,3.141154703080984,3.993470166963149,control,0.5,10,30,M,R,
,,7,Main,0,1.116106100000252,up,1,90,up,0.333265306122449,None,None,4.2716359750515895,2.3422302205563295,conf,0.5,10,30,M,R,
,,7,Main,1,1.1879539999999906,down,1,270,down,0.2120408163265306,0.53,0.8795955000005051,2.1742675661162125,2.5047162835687518,conf,0.5,10,30,M,R,
,,7,Main,2,1.0944900000004054,up,1,90,up,0.2120408163265306,0.55,0.9448124999998981,3.7007673007424557,1.4468389014402714,conf,0.5,10,30,M,R,
,,7,Main,3,1.8330428000008396,up,1,90,up,0.11102040816326529,0.56,0.6985445999998774,4.752229433552983,1.941905937137781,conf,0.5,10,30,M,R,
,,7,Main,4,1.8330428000008396,[],0,90,up,0.35346938775510206,None,None,None,2.7582451782414323,None,None,10,30,M,R,
,,7,Main,5,0.7884242999998605,down,1,270,down,0.3736734693877551,0.67,1.692276399999173,4.9151220484897875,2.7667287810628736,conf,0.5,10,30,M,R,
,,7,Main,6,0.8319060000003446,up,1,90,up,0.3736734693877551,0.61,1.1589711999995416,3.6082198411213433,1.8998383246926753,conf,0.5,10,30,M,R,
,,7,Main,7,1.7822839000000386,down,0,90,up,0.09081632653061224,0.45,0.804832400000123,4.728847785665032,2.4608529820072156,conf,0.5,10,30,M,R,
,,7,Main,8,1.7822839000000386,[],0,270,down,0.2120408163265306,None,None,None,1.4008364344617188,None,None,10,30,M,R,
,,7,Main,9,1.3776158000000578,down,1,270,down,0.3736734693877551,0.55,1.986702699999114,3.026488411293638,1.9220991584304472,conf,0.5,10,30,M,R,
,,7,Main,10,1.441971399999602,up,1,90,up,0.11102040816326529,0.55,2.863714500000242,2.4629004458262727,2.25120648305938,conf,0.5,10,30,M,R,
,,7,Main,11,1.9834799999998722,up,0,270,down,0.333265306122449,0.56,2.008117200000015,4.243976202251373,1.1284106583334392,conf,0.5,10,30,M,R,
,,7,Main,12,1.9834799999998722,[],0,90,up,0.3130612244897959,None,None,None,1.2798286880054954,None,None,10,30,M,R,
,,7,Main,13,0.7322481999999582,up,1,90,up,0.3736734693877551,0.57,1.5143669999997655,4.955523387870235,1.6627026383321684,conf,0.5,10,30,M,R,
,,7,Main,14,1.017646700000114,down,1,270,down,0.2120408163265306,0.56,0.656031599999551,4.813523872945435,2.1263312671926986,conf,0.5,10,30,M,R,
,,7,Main,15,0.9379982999998902,up,1,90,up,0.2120408163265306,0.54,1.403821799999605,2.234931893259324,3.0584022355370584,conf,0.5,10,30,M,R,
,,7,Main,16,1.2573278999998365,down,1,270,down,0.35346938775510206,0.55,0.6663510000007591,4.859545556462534,3.3082807527403677,conf,0.5,10,30,M,R,
,,7,Main,17,1.2573278999998365,[],0,270,down,0.2524489795918367,None,None,None,3.714596410395467,None,None,10,30,M,R,
,,7,Main,18,0.9158432000003813,up,1,90,up,0.23224489795918368,0.45,0.6442908999997599,4.923514926090529,2.0060984300665616,conf,0.5,10,30,M,R,
,,7,Main,19,0.9590180000004693,down,1,270,down,0.2120408163265306,0.5,0.3753361999997651,4.602520574320974,2.2115375377709534,conf,0.5,10,30,M,R,
,,7,Main,20,0.9590180000004693,[],0,90,up,0.19183673469387755,None,None,None,3.757870773935469,None,None,10,30,M,R,
,,7,Main,21,1.340755100000024,down,1,270,down,0.35346938775510206,0.51,1.8215792999999394,2.136372071326228,2.662221399603374,conf,0.5,10,30,M,R,
,,7,Main,22,1.2373145999999906,down,1,270,down,0.3130612244897959,0.63,0.7629116999996768,2.4246878615636422,2.6638046976314333,conf,0.5,10,30,M,R,
,,7,Main,23,1.3353821000000607,up,0,270,down,0.13122448979591836,0.53,1.0538212999999814,3.3157495877232614,3.2644636379014145,conf,0.5,10,30,M,R,
,,7,Main,24,1.485099800000171,down,1,270,down,0.2120408163265306,0.53,1.238102099999196,3.248788755907427,3.981014242424379,conf,0.5,10,30,M,R,
,,7,Main,25,1.804195300000174,up,1,90,up,0.13122448979591836,0.5,0.3934409000003143,4.395248461183094,1.1464598865265507,conf,0.5,10,30,M,R,
,,7,Main,26,1.5867279000003691,down,0,90,up,0.19183673469387755,0.5,0.42027189999953407,2.9499085824827374,2.905726549450529,conf,0.5,10,30,M,R,
,,7,Main,27,1.2771502000005057,up,0,270,down,0.11102040816326529,0.5,0.40622129999974277,4.855297866484411,2.931580401435124,conf,0.5,10,30,M,R,
,,7,Main,28,1.1013727999998082,down,1,270,down,0.29285714285714287,0.54,0.928774500000145,3.3735350255551233,2.0462697337492943,conf,0.5,10,30,M,R,
,,7,Main,29,0.8681675999996514,up,1,90,up,0.3736734693877551,0.64,1.098883499999829,3.937174743015907,2.183584702797119,conf,0.5,10,30,M,R,
,,7,Main,30,1.2472662000000128,up,1,90,up,0.13122448979591836,0.56,0.7432989999997517,3.721420414288799,2.8627430457323513,conf,0.5,10,30,M,R,
,,7,Main,31,1.2366921999991973,down,1,270,down,0.2120408163265306,0.54,0.6055768999995053,4.065009407255583,2.8555975220181624,conf,0.5,10,30,M,R,
,,7,Main,32,1.577229299999999,down,1,270,down,0.2726530612244898,0.56,0.7770340000006399,4.385001748263048,2.0707832595490037,conf,0.5,10,30,M,R,
,,7,Main,33,1.128776100000323,down,1,270,down,0.3130612244897959,0.57,0.6725880000003599,4.358179393825937,3.4244970159316086,conf,0.5,10,30,M,R,
,,7,Main,34,1.324422799999411,up,1,90,up,0.2120408163265306,0.55,0.6131907999997566,2.3774412894517245,3.4701371869037634,conf,0.5,10,30,M,R,
,,7,Main,35,1.2144368999997823,down,1,270,down,0.19183673469387755,0.54,0.6865182999999888,4.095496357433278,3.0687084001835467,conf,0.5,10,30,M,R,
,,7,Main,36,1.414287499999773,down,1,270,down,0.2726530612244898,0.56,0.5977612999995472,3.5682711465232337,2.979506626411051,conf,0.5,10,30,M,R,
,,7,Main,37,1.4028698000001896,up,0,270,down,0.19183673469387755,0.5,0.3503885000000082,3.1703940132025665,2.6332888987399836,conf,0.5,10,30,M,R,
,,7,Main,38,1.1158285999999862,up,1,90,up,0.3130612244897959,0.72,0.7781785999995918,3.6046237509569603,1.257438936694585,conf,0.5,10,30,M,R,
,,7,Main,39,1.1158285999999862,[],0,270,down,0.2524489795918367,None,None,None,1.794200333937255,None,None,10,30,M,R,
,,7,Main,40,0.8690059999998994,up,1,90,up,0.13122448979591836,0.6,1.006278900000325,3.4472904971420992,1.4502785221915213,conf,0.5,10,30,M,R,
,,7,Main,41,1.7504394999996293,up,1,90,up,0.2524489795918367,0.55,0.8726945000016713,2.9610163439557855,1.4976315316845867,conf,0.5,10,30,M,R,
,,7,Main,42,0.8832934999991267,up,1,90,up,0.3736734693877551,0.54,0.6354922999998962,4.782687541358966,1.746194602676529,conf,0.5,10,30,M,R,
,,7,Main,43,1.135092700000314,up,1,90,up,0.2120408163265306,0.58,1.2771247000000585,3.6931598344091103,2.5336351748332393,conf,0.5,10,30,M,R,
,,7,Main,44,1.416216199999326,down,1,270,down,0.333265306122449,0.5,0.40485110000008717,3.828935329082327,1.95364098791605,conf,0.5,10,30,M,R,
,,7,Main,45,0.9283209000004717,up,1,90,up,0.29285714285714287,0.64,0.7862412999984372,3.3767685482992187,2.3619795336333826,conf,0.5,10,30,M,R,
,,8,Main,0,1.49707540000054,down,1,270,down,0.35346938775510206,0.57,1.3511588000001211,4.6145960451739905,2.7459210517653094,conf,0.5,10,30,M,R,
,,8,Main,1,0.8864560000001802,down,1,270,down,0.333265306122449,0.68,0.7705291000002035,2.0990317729428316,2.541823483708031,conf,0.5,10,30,M,R,
,,8,Main,2,0.8073210999991716,down,1,270,down,0.29285714285714287,0.58,0.7840962000009313,2.70823497054018,2.3671030725809246,conf,0.5,10,30,M,R,
,,8,Main,3,0.9145617000012862,down,1,270,down,0.2120408163265306,0.64,0.7487665999997262,4.5006847420648795,1.6802151078507765,conf,0.5,10,30,M,R,
,,8,Main,4,1.568173999999999,up,0,270,down,0.2524489795918367,0.55,0.7973367000013241,4.18934196764809,2.216057531151587,conf,0.5,10,30,M,R,
,,8,Main,5,0.9343210000006366,up,1,90,up,0.2726530612244898,0.64,0.842428199999631,3.8601395228652895,2.8558800704195795,conf,0.5,10,30,M,R,
,,8,Main,6,1.7783261000004131,down,1,270,down,0.3130612244897959,0.5,1.0534202999988338,4.9761705285557225,2.223969515278851,conf,0.5,10,30,M,R,
,,8,Main,7,1.3748987999988458,down,1,270,down,0.3130612244897959,0.54,0.7018122999998013,2.823008571231417,2.6996592731671236,conf,0.5,10,30,M,R,
,,8,Main,8,1.6318804000002274,down,1,270,down,0.29285714285714287,0.54,0.7699210000009771,2.4279168153841875,2.6504493823955944,conf,0.5,10,30,M,R,
,,8,Main,9,1.2482603999997082,up,1,90,up,0.23224489795918368,0.6,0.7285616999997728,4.605121791980945,2.924350339910778,conf,0.5,10,30,M,R,
,,8,Main,10,1.4412102000005689,up,1,90,up,0.19183673469387755,0.55,0.5684196000001975,4.124207643535346,1.543094993537403,conf,0.5,10,30,M,R,
,,8,Main,11,1.4384733000006236,up,1,90,up,0.23224489795918368,0.57,0.8538986000003206,4.4691046563733545,1.266290346999925,conf,0.5,10,30,M,R,
,,8,Main,12,1.432542900000044,up,1,90,up,0.2120408163265306,0.57,0.7755595999988145,4.359227065071753,1.6841967644069997,conf,0.5,10,30,M,R,
,,8,Main,13,1.432542900000044,[],0,90,up,0.19183673469387755,None,None,None,3.010358304098765,None,None,10,30,M,R,
,,8,Main,14,0.9196843999998237,down,1,270,down,0.29285714285714287,0.55,0.5835901999998896,3.0529489855282677,2.1461166078896667,conf,0.5,10,30,M,R,
,,8,Main,15,1.3873633000002883,down,1,270,down,0.3130612244897959,0.55,0.7688539000009769,4.619839308821222,1.689197195940261,conf,0.5,10,30,M,R,
,,8,Main,16,1.6095619999996416,up,0,270,down,0.2726530612244898,0.56,1.0783828000003268,2.8143902971675225,2.8938541852008974,conf,0.5,10,30,M,R,
,,8,Main,17,1.3712214999995922,up,1,90,up,0.2524489795918367,0.54,0.6878996000014013,4.717975153639738,1.6018313256464909,conf,0.5,10,30,M,R,
,,8,Main,18,1.1460790000000998,up,1,90,up,0.2120408163265306,0.66,0.8441690999989078,2.3522889324173137,3.153999780313885,conf,0.5,10,30,M,R,
,,8,Main,19,1.1619576000011875,up,1,90,up,0.29285714285714287,0.6,0.7542554000010568,2.1247448396274615,2.278398119228634,conf,0.5,10,30,M,R,
,,8,Main,20,1.1212962999998126,up,1,90,up,0.2120408163265306,0.56,0.6286400999997568,2.192455023616041,2.8156956324639695,conf,0.5,10,30,M,R,
,,8,Main,21,1.1212962999998126,[],0,270,down,0.23224489795918368,None,None,None,3.1101510529523,None,None,10,30,M,R,
,,8,Main,22,1.2661815000010392,up,1,90,up,0.23224489795918368,0.5,0.5350156999993487,2.5476006742858237,2.794925818334004,conf,0.5,10,30,M,R,
,,8,Main,23,1.0539762000007613,up,1,90,up,0.2120408163265306,0.56,0.6039595999991434,2.9835717567770175,2.414505525680948,conf,0.5,10,30,M,R,
,,8,Main,24,0.9333114000000933,up,1,90,up,0.35346938775510206,0.55,1.020766100000401,4.449184489101613,3.1135749727792152,conf,0.5,10,30,M,R,
,,8,Main,25,0.8863103999992745,up,1,90,up,0.3130612244897959,0.57,0.6488207999991573,4.173427772845533,3.36160751717801,conf,0.5,10,30,M,R,
,,8,Main,26,1.3874125000002095,up,1,90,up,0.3130612244897959,0.56,0.7741298000000825,4.499359922013939,2.41484184378576,conf,0.5,10,30,M,R,
,,8,Main,27,1.1352434000000358,up,1,90,up,0.3130612244897959,0.54,1.2200179000010394,2.9656125619161613,2.7759672132961994,conf,0.5,10,30,M,R,
,,8,Main,28,1.1352434000000358,[],0,90,up,0.2120408163265306,None,None,None,3.633452338685383,None,None,10,30,M,R,
,,8,Main,29,1.1352434000000358,[],0,270,down,0.2120408163265306,None,None,None,2.322567271176551,None,None,10,30,M,R,
,,8,Main,30,1.1231875000012224,up,0,270,down,0.35346938775510206,0.5,0.4253796999983024,2.331358222350891,1.7992365683893858,conf,0.5,10,30,M,R,
,,8,Main,31,1.8327504000008048,down,1,270,down,0.23224489795918368,0.5,0.38575239999954647,3.6807301232042406,1.1915838165390098,conf,0.5,10,30,M,R,
,,8,Main,32,1.6410947999993368,up,0,270,down,0.2524489795918367,0.5,0.4749320999999327,3.8173409279611104,1.785729506581919,conf,0.5,10,30,M,R,
,,8,Main,33,1.1783578000013222,down,1,270,down,0.29285714285714287,0.5,0.34047260000079405,4.239362150688002,2.0406101194435675,conf,0.5,10,30,M,R,
,,8,Main,34,1.0084804999987682,up,0,270,down,0.2120408163265306,0.5,0.35097359999963373,3.558248826506616,2.9316680890110574,conf,0.5,10,30,M,R,
,,8,Main,35,1.0838151999996626,down,1,270,down,0.3130612244897959,0.5,0.36206230000061623,2.705127961913523,3.3820689226854217,conf,0.5,10,30,M,R,
,,8,Main,36,1.3678765000004205,up,1,90,up,0.333265306122449,0.5,0.3791124999988824,3.440325617710325,3.429647952583174,conf,0.5,10,30,M,R,
,,8,Main,37,1.5851615000010497,up,1,90,up,0.3130612244897959,0.54,0.5496259000010468,3.0368054535338507,1.4955737937899574,conf,0.5,10,30,M,R,
,,8,Main,38,1.5851615000010497,[],0,90,up,0.3130612244897959,None,None,None,2.488515122836831,None,None,10,30,M,R,
,,8,Main,39,1.591091599999345,down,1,270,down,0.3130612244897959,0.5,0.5578921000014816,2.115377097085714,3.8158615376862395,conf,0.5,10,30,M,R,
,,8,Main,40,1.4838760000002367,down,1,270,down,0.2726530612244898,0.5,0.37376120000044466,4.876989749222543,2.624692058180279,conf,0.5,10,30,M,R,
,,8,Main,41,1.7906201999994664,up,1,90,up,0.23224489795918368,0.5,0.3962554999998247,2.9106348975993535,1.900647222195317,conf,0.5,10,30,M,R,
,,8,Main,42,1.7906201999994664,[],0,90,up,0.23224489795918368,None,None,None,2.344033876806142,None,None,10,30,M,R,
