thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,subject,age,gender,handedness,
,,3,Main,11,0.862304000000222,down,1,270,down,0.1095891782908514,,0.62,2.1863626000003933,4.94550869211503,3.974475941308261,conf,0.5,1000,1000,1000,1000,
,,3,Main,12,1.0599149000008765,up,1,90,up,0.1669307401720554,,0.75,0.7361940999999206,3.0248754799463153,1.8339677635826919,conf,0.5,1000,1000,1000,1000,
,,3,Main,13,1.917033900000206,up,0,270,down,0.14025935742367593,,0.42,1.1395169000006717,2.4103393211124686,2.2295270308696713,conf,0.5,1000,1000,1000,1000,
,,3,Main,14,0.5861770000001343,up,1,90,up,0.25724432084879284,,1,1.3009750999999596,2.4535057286423654,3.167075290297534,conf,0.5,1000,1000,1000,1000,
,,3,Main,15,1.1502080999998725,up,1,90,up,0.0535757361011939,,0.83,0.93946539999979,3.5276563299246035,1.1373437395642036,conf,0.5,1000,1000,1000,1000,
,,3,Main,16,0.7451419999997597,up,1,90,up,0.1669307401720554,,0.86,0.9978998999995383,2.798534889827562,2.15180256772212,conf,0.5,1000,1000,1000,1000,
,,3,Main,17,0.5823608000000604,up,1,90,up,0.1095891782908514,,0.85,0.9451757999995607,4.5050697813806275,1.6977998352688606,conf,0.5,1000,1000,1000,1000,
,,3,Main,18,0.9011654999994789,up,0,270,down,0.1095891782908514,,0.9,1.1759529999999359,3.175951374924536,2.02201642504876,conf,0.5,1000,1000,1000,1000,
,,3,Main,19,0.7438313000002381,up,1,90,up,0.14025935742367593,,1,1.2606746999999814,2.850918791809791,1.562406070376201,conf,0.5,1000,1000,1000,1000,
,,3,Main,20,0.8203662000005352,down,1,270,down,0.14025935742367593,,0.7,2.677145399999972,4.46285133107871,3.646278426623445,conf,0.5,1000,1000,1000,1000,
,,3,Main,21,0.9870991999996477,down,0,90,up,0.1669307401720554,,0.23,1.0443640000003143,4.962232813486532,3.307914683847269,conf,0.5,1000,1000,1000,1000,
,,3,Main,22,1.3274236999995992,up,1,90,up,0.0535757361011939,,0.86,1.1496368999996776,3.51149782221294,2.1985855403887995,conf,0.5,1000,1000,1000,1000,
,,3,Main,23,0.6178497999999308,down,1,270,down,0.25724432084879284,,1,1.3496472999995603,3.219689354830467,2.300655448638297,conf,0.5,1000,1000,1000,1000,
,,3,Main,24,0.6655168000006597,up,1,90,up,0.1669307401720554,,0.88,1.3386201999992409,2.2945051094750184,2.4665018598974053,conf,0.5,1000,1000,1000,1000,
,,3,Main,25,0.8820366999998441,down,1,270,down,0.14025935742367593,,0.99,2.153576100000464,4.881937153975615,2.7015901180660014,conf,0.5,1000,1000,1000,1000,
,,3,Main,26,1.0986781999999948,down,1,270,down,0.1095891782908514,,0.86,1.9026741999996375,4.748803105619006,3.1535645878785545,conf,0.5,1000,1000,1000,1000,
,,3,Main,27,1.2323938999998063,up,1,90,up,0.1669307401720554,,0.89,1.094932200000585,2.337635047818773,2.7996392374641097,conf,0.5,1000,1000,1000,1000,
,,3,Main,28,0.8161961000005249,down,1,270,down,0.1669307401720554,,1.0,1.2580275000000256,2.6923272095831354,1.1864856533748647,conf,0.5,1000,1000,1000,1000,
,,3,Main,29,0.8971234999999069,down,1,270,down,0.1095891782908514,,0.92,1.061199700000543,4.454726154819137,2.5321079800821678,conf,0.5,1000,1000,1000,1000,
,,3,Main,30,0.984509099999741,up,1,90,up,0.14025935742367593,,1.0,1.2478253000008408,2.5706371647289283,1.1637979354846264,conf,0.5,1000,1000,1000,1000,
,,3,Main,31,0.7189291000004232,up,1,90,up,0.25724432084879284,,1,1.2736580999999205,3.8473388848095498,2.0754270501601457,conf,0.5,1000,1000,1000,1000,
,,3,Main,32,1.3753789000002143,up,1,90,up,0.0535757361011939,,0.78,0.9850406999994448,4.05847314526094,3.1228015516973398,conf,0.5,1000,1000,1000,1000,
,,3,Main,33,0.7615120000000388,up,1,90,up,0.14025935742367593,,1,0.8450157999996009,3.18428630192292,1.858625634299325,conf,0.5,1000,1000,1000,1000,
,,3,Main,34,0.673856500000511,down,1,270,down,0.14025935742367593,,0.31,0.7422700999995868,2.6481945020507793,2.063331630249908,conf,0.5,1000,1000,1000,1000,
,,3,Main,35,0.752813199999764,down,1,270,down,0.1095891782908514,,1,1.3170522999998866,3.1707922060495815,1.4999099725363776,conf,0.5,1000,1000,1000,1000,
,,3,Main,36,1.2165980999998283,up,1,90,up,0.1095891782908514,,0.89,1.052225799999178,4.1167565856048,3.352674047849269,conf,0.5,1000,1000,1000,1000,
,,3,Main,37,1.0646575999999186,down,1,270,down,0.0535757361011939,,1.0,1.6846026999992318,4.6486361243992524,1.9743715147157532,conf,0.5,1000,1000,1000,1000,
,,3,Main,38,1.3607597999998688,up,1,90,up,0.1669307401720554,,0.83,2.9292689999992945,3.3340183408515167,2.3383655462419064,conf,0.5,1000,1000,1000,1000,
,,3,Main,39,1.0106777999999395,up,1,90,up,0.1669307401720554,,0.99,0.8497685000002093,4.696409158099703,3.197759713254314,conf,0.5,1000,1000,1000,1000,
,,3,Main,40,1.2037491999999475,up,1,90,up,0.1095891782908514,,1,1.2947293999995964,3.393847113414124,2.165330650188921,conf,0.5,1000,1000,1000,1000,
,,3,Main,41,0.8847547000004852,down,1,270,down,0.25724432084879284,,0.83,1.1433829999996306,4.293925358796719,3.2325819089181054,conf,0.5,1000,1000,1000,1000,
,,3,Main,42,0.7202414000003046,down,1,270,down,0.14025935742367593,,0.83,0.8980659000008018,4.90743950596865,1.6271739230367381,conf,0.5,1000,1000,1000,1000,
,,3,Main,43,1.0716298000006645,down,1,270,down,0.14025935742367593,,0.85,1.0325280999995812,4.724609872658661,2.8101595770577688,conf,0.5,1000,1000,1000,1000,
,,3,Main,44,0.9918054999998276,up,1,90,up,0.14025935742367593,,0.66,0.6762318999999479,3.933435482125962,2.5472648702843754,conf,0.5,1000,1000,1000,1000,
,,3,Main,45,0.6018753999996989,down,1,270,down,0.1669307401720554,,0.72,2.2131200000003446,3.591710952663741,3.165492125851555,conf,0.5,1000,1000,1000,1000,
,,3,Main,46,0.9185851000002003,down,0,90,up,0.0535757361011939,,0.73,1.4828322999992452,4.605754422008978,2.449337538625927,conf,0.5,1000,1000,1000,1000,
,,3,Main,47,0.733447999999953,down,0,90,up,0.14025935742367593,,1,1.130481499999405,3.5705173435992426,1.7045551635886103,conf,0.5,1000,1000,1000,1000,
,,3,Main,48,0.9447691000004852,up,1,90,up,0.14025935742367593,,0.59,0.8158195000005435,2.3284722865095517,2.524778367180386,conf,0.5,1000,1000,1000,1000,
,,3,Main,49,0.692076199999974,up,1,90,up,0.14025935742367593,,1,1.2447942999997395,3.7330924064282827,1.3001814197799482,conf,0.5,1000,1000,1000,1000,
,,3,Main,50,0.5825918000000456,down,1,270,down,0.25724432084879284,,0.93,1.0935474999996586,4.074071767723294,2.8164398838507494,conf,0.5,1000,1000,1000,1000,
,,3,Main,51,1.4840889000006428,down,1,270,down,0.1095891782908514,,0.53,1.344125300000087,3.4409064312859847,2.43231349157216,conf,0.5,1000,1000,1000,1000,
,,3,Main,52,0.7179122999996252,down,1,270,down,0.1669307401720554,,0.94,1.995263700000578,3.9754669151405264,2.258518574716064,conf,0.5,1000,1000,1000,1000,
,,3,Main,53,0.7084603999992396,down,1,270,down,0.1095891782908514,,0.78,2.233728300000621,2.859563076459673,2.467664077436026,conf,0.5,1000,1000,1000,1000,
,,4,Main,0,0.7703913000004832,up,1,90,up,0.1669307401720554,,1,1.1905839999999444,4.364767414492956,2.9078188249864976,conf,0.5,1000,1000,1000,1000,
,,4,Main,1,1.3107904999997118,down,1,270,down,0.1095891782908514,,0.79,0.8306022000006124,4.131927811291219,3.720482133202936,conf,0.5,1000,1000,1000,1000,
,,4,Main,2,0.6292601000004652,down,1,270,down,0.25724432084879284,,0.92,1.09078320000026,2.790157223851969,1.8698721918855759,conf,0.5,1000,1000,1000,1000,
,,4,Main,3,1.346549399999276,up,0,270,down,0.1095891782908514,,0.79,1.5545346999997491,3.442905932900825,3.264711505793436,conf,0.5,1000,1000,1000,1000,
,,4,Main,4,1.5856681000004755,up,1,90,up,0.14025935742367593,,0.61,0.9152099000002636,3.1037367667361297,1.808941208630495,conf,0.5,1000,1000,1000,1000,
,,4,Main,5,1.3422674000003099,up,1,90,up,0.1669307401720554,,0.71,0.7371714999999313,4.489805902985941,3.8883484522946983,conf,0.5,1000,1000,1000,1000,
,,4,Main,6,1.381009599999743,up,1,90,up,0.14025935742367593,,0.83,0.9692555000001448,3.0629506582671064,2.1843805077057064,conf,0.5,1000,1000,1000,1000,
,,4,Main,7,1.1662252000005537,up,0,270,down,0.0535757361011939,,1,1.2389455000002272,2.7442662693314235,1.291360747261494,conf,0.5,1000,1000,1000,1000,
,,4,Main,8,0.8740000999996482,up,1,90,up,0.14025935742367593,,1,1.2276026999998066,3.832407485743299,2.234492843396056,conf,0.5,1000,1000,1000,1000,
,,4,Main,9,1.4664364000000205,up,0,270,down,0.0535757361011939,,0.79,0.8999957999994876,4.633723349262571,3.085195107370673,conf,0.5,1000,1000,1000,1000,
,,4,Main,10,1.0504114999994272,up,1,90,up,0.14025935742367593,,1,1.0968592999997782,2.4705347578927466,2.686231517355629,conf,0.5,1000,1000,1000,1000,
,,4,Main,11,0.6983253999997032,down,1,270,down,0.14025935742367593,,1,1.217686599999979,4.849276146777807,2.1861500100669913,conf,0.5,1000,1000,1000,1000,
,,4,Main,12,1.231340199999977,down,1,270,down,0.1095891782908514,,1,1.398084800000106,2.417867601063017,1.1470502839390482,conf,0.5,1000,1000,1000,1000,
,,4,Main,13,0.9681771000005028,up,1,90,up,0.14025935742367593,,1.0,2.478934400000071,3.8423501898285326,3.9621970047639037,conf,0.5,1000,1000,1000,1000,
,,4,Main,14,0.8060531999999512,up,1,90,up,0.1669307401720554,,1,1.201166299999386,4.906367202001226,2.7842148241137252,conf,0.5,1000,1000,1000,1000,
,,4,Main,15,1.1330858000001172,down,1,270,down,0.1669307401720554,,0.71,2.5733143999996173,3.8129284286303804,2.837451449819222,conf,0.5,1000,1000,1000,1000,
,,4,Main,16,0.8135486000001038,down,1,270,down,0.25724432084879284,,1.0,1.3897264999995969,4.758916066902271,3.8950072168582484,conf,0.5,1000,1000,1000,1000,
,,4,Main,17,0.9576133000000482,up,1,90,up,0.1095891782908514,,0.84,1.6691412999998647,4.022769361858549,3.6201800687462713,conf,0.5,1000,1000,1000,1000,
,,4,Main,18,0.9629992000000129,down,1,270,down,0.1669307401720554,,0.91,2.039553099999466,2.3080738967677656,1.743043516808839,conf,0.5,1000,1000,1000,1000,
,,4,Main,19,0.8226922000003469,down,1,270,down,0.14025935742367593,,0.66,1.0961371000003055,3.0609536905407615,1.4877294776239431,conf,0.5,1000,1000,1000,1000,
,,4,Main,20,0.9115550999995321,up,1,90,up,0.25724432084879284,,1,1.4245094999996581,2.320964621489871,3.1355395239343826,conf,0.5,1000,1000,1000,1000,
,,4,Main,21,1.1986013999994611,up,0,270,down,0.1095891782908514,,1,0.8837878999993336,3.5647439397056377,1.4595821671955922,conf,0.5,1000,1000,1000,1000,
,,4,Main,22,1.8724433999996108,down,1,270,down,0.14025935742367593,,1,1.3412854999996853,2.998225353920241,2.179931046101341,conf,0.5,1000,1000,1000,1000,
,,4,Main,23,1.8724433999996108,[],0,270,down,0.0535757361011939,,None,None,None,3.197436735333364,None,None,1000,1000,1000,1000,
,,4,Main,24,0.8156946999997672,up,1,90,up,0.1095891782908514,,1.0,2.753150900000037,4.499297965595421,3.883273881414799,conf,0.5,1000,1000,1000,1000,
,,4,Main,25,1.653152100000625,down,1,270,down,0.1669307401720554,,0.94,2.493432300000677,2.661141840048347,3.8353611770847733,conf,0.5,1000,1000,1000,1000,
,,4,Main,26,1.1487858999998934,up,1,90,up,0.14025935742367593,,1.0,2.055972699999984,4.094916984711927,2.3985096857788406,conf,0.5,1000,1000,1000,1000,
,,4,Main,27,1.734670499999993,up,0,270,down,0.0535757361011939,,0.6,0.717774499999905,3.4670819507327724,2.680925450861551,conf,0.5,1000,1000,1000,1000,
,,4,Main,28,1.2872182999999495,up,1,90,up,0.1669307401720554,,0.88,1.1216072999995959,2.8491391457729547,2.6214823703381493,conf,0.5,1000,1000,1000,1000,
,,4,Main,29,1.2872182999999495,[],0,270,down,0.14025935742367593,,None,None,None,3.4009635669387825,None,None,1000,1000,1000,1000,
,,4,Main,30,0.8629026999997222,up,1,90,up,0.1095891782908514,,0.67,0.7030267000000094,4.6457851636299505,1.9714073927809694,conf,0.5,1000,1000,1000,1000,
,,4,Main,31,0.8110716000001048,up,1,90,up,0.14025935742367593,,0.81,0.9151945000003252,2.64674624971619,2.0419081643025234,conf,0.5,1000,1000,1000,1000,
,,4,Main,32,1.6420852999999624,up,0,270,down,0.1095891782908514,,0.27,1.068444699999418,2.005761112408087,2.647087629265856,conf,0.5,1000,1000,1000,1000,
,,4,Main,33,0.7363970000005793,up,1,90,up,0.1669307401720554,,0.92,1.0314386999998533,4.991317602540947,2.8842331178856346,conf,0.5,1000,1000,1000,1000,
,,4,Main,34,0.7156769000002896,up,1,90,up,0.14025935742367593,,1.0,0.850939400000243,4.699468255338566,1.1394088244617127,conf,0.5,1000,1000,1000,1000,
,,4,Main,35,1.1768193999996583,up,1,90,up,0.25724432084879284,,0.94,1.1799126000005344,4.032607065767232,3.1811418404251115,conf,0.5,1000,1000,1000,1000,
,,4,Main,36,0.7368758999991769,up,1,90,up,0.25724432084879284,,1,0.883779400000094,4.5385553819153195,1.3503783228205002,conf,0.5,1000,1000,1000,1000,
,,4,Main,37,1.5990190000002258,up,0,270,down,0.0535757361011939,,0.65,0.7557907999998861,2.208261996049533,1.8949948144873554,conf,0.5,1000,1000,1000,1000,
,,4,Main,38,0.6203593999998702,up,0,270,down,0.14025935742367593,,0.36,0.6017873000000691,4.354641286859496,3.28003306909674,conf,0.5,1000,1000,1000,1000,
,,4,Main,39,0.7709992999998576,up,1,90,up,0.14025935742367593,,1.0,0.887238499999512,4.452564024614931,2.7484673908931487,conf,0.5,1000,1000,1000,1000,
,,4,Main,40,0.9343214000000444,up,1,90,up,0.14025935742367593,,1,1.2056775000000926,4.480754845834875,2.7120618466649318,conf,0.5,1000,1000,1000,1000,
,,4,Main,41,1.1881837999999334,up,0,270,down,0.1095891782908514,,0.62,0.6395914000004268,4.083294888974097,3.242400574678859,conf,0.5,1000,1000,1000,1000,
,,4,Main,42,0.9571177999996507,down,1,270,down,0.1669307401720554,,0.69,2.2368956000000253,3.472565541223714,2.6232619719957913,conf,0.5,1000,1000,1000,1000,
,,4,Main,43,0.7933685000007245,up,0,270,down,0.1669307401720554,,0.35,0.6086035999996966,3.16876129907084,2.4384702813010817,conf,0.5,1000,1000,1000,1000,
,,4,Main,44,1.0957967000003919,up,1,90,up,0.1095891782908514,,0.71,2.359059399999751,4.523222714976924,1.8052351215923244,conf,0.5,1000,1000,1000,1000,
,,4,Main,45,1.127356800000598,up,1,90,up,0.1095891782908514,,0.82,2.307514500000252,4.989791124364191,2.6491419026352223,conf,0.5,1000,1000,1000,1000,
,,4,Main,46,0.7006609999998545,up,1,90,up,0.14025935742367593,,0.89,1.259658599999966,2.492108257078688,2.6056861942879985,conf,0.5,1000,1000,1000,1000,
,,4,Main,47,1.1106924000005165,down,1,270,down,0.0535757361011939,,0.27,1.5489400999995269,2.2131833495544653,3.8068120892405104,conf,0.5,1000,1000,1000,1000,
,,4,Main,48,1.0610108999999284,up,0,270,down,0.1095891782908514,,0.81,1.7892094999997425,4.890854906431846,2.6858261823792517,conf,0.5,1000,1000,1000,1000,
,,4,Main,49,1.4152066000006016,up,1,90,up,0.14025935742367593,,1,1.3156784000002517,4.652158551278874,2.549645709500632,conf,0.5,1000,1000,1000,1000,
,,4,Main,50,0.7674870000000737,down,1,270,down,0.1669307401720554,,1.0,1.8784212999999,3.240421329962352,3.5618696106718346,conf,0.5,1000,1000,1000,1000,
,,4,Main,51,1.1896009000001868,up,1,90,up,0.1669307401720554,,1.0,2.1766325999997207,2.2471920179644154,2.1496414081343658,conf,0.5,1000,1000,1000,1000,
,,4,Main,52,0.8320087000001877,up,1,90,up,0.14025935742367593,,0.67,2.3746055000001434,3.659542929057077,1.7751690016978698,conf,0.5,1000,1000,1000,1000,
,,4,Main,53,0.8580714999998236,down,1,270,down,0.25724432084879284,,1,1.0232546999995975,4.504017271233284,3.0440055446640972,conf,0.5,1000,1000,1000,1000,
,,5,Main,0,0.8368196000001262,up,1,90,up,0.1669307401720554,,1.0,1.9331270000002405,3.038178370021775,1.5237671026184516,conf,0.5,1000,1000,1000,1000,
,,5,Main,1,1.2254747999995743,up,0,270,down,0.14025935742367593,,0.22,0.7739166999999725,4.6873301642905565,2.1829769946199633,conf,0.5,1000,1000,1000,1000,
,,5,Main,2,0.6671229999992647,up,1,90,up,0.1095891782908514,,1,0.9847251999999571,4.852231545304569,2.0035303129745574,conf,0.5,1000,1000,1000,1000,
,,5,Main,3,0.7473152000002301,down,1,270,down,0.14025935742367593,,0.38,0.6230361000007179,3.4759940470432906,1.208538299732988,conf,0.5,1000,1000,1000,1000,
,,5,Main,4,0.7408664000004137,up,1,90,up,0.25724432084879284,,1.0,1.0005448000001707,4.3563152909654,3.4027425700455405,conf,0.5,1000,1000,1000,1000,
,,5,Main,5,1.6321437000005972,up,1,90,up,0.0535757361011939,,0.67,0.7552537000001394,3.47743556476649,3.892789985425731,conf,0.5,1000,1000,1000,1000,
,,5,Main,6,1.7271034000004875,up,0,270,down,0.1095891782908514,,0.59,0.6491870999998355,3.960808972386667,1.5489563872585603,conf,0.5,1000,1000,1000,1000,
,,5,Main,7,1.7271034000004875,[],0,270,down,0.14025935742367593,,None,None,None,2.7536674476583065,None,None,1000,1000,1000,1000,
,,5,Main,8,1.193052899999202,down,1,270,down,0.1669307401720554,,1,1.0101156999999148,3.734190170614595,3.62730928026969,conf,0.5,1000,1000,1000,1000,
,,5,Main,9,0.6907376999997723,down,1,270,down,0.1095891782908514,,1.0,1.0440585999995164,4.248767383159821,2.29933325268539,conf,0.5,1000,1000,1000,1000,
,,5,Main,10,1.2341833999998926,down,0,90,up,0.0535757361011939,,0.28,0.6767922999997609,3.675496551711499,2.750578262163408,conf,0.5,1000,1000,1000,1000,
,,5,Main,11,0.7343702999996822,up,1,90,up,0.1669307401720554,,0.75,2.3794841999997516,2.1386541248598725,2.4903752765948735,conf,0.5,1000,1000,1000,1000,
,,5,Main,12,0.7343702999996822,[],0,90,up,0.25724432084879284,,None,None,None,3.2089790041031128,None,None,1000,1000,1000,1000,
,,5,Main,13,1.3704312999998365,up,1,90,up,0.14025935742367593,,0.72,1.641073900000265,2.5475391620004113,2.0111022895098003,conf,0.5,1000,1000,1000,1000,
,,5,Main,14,0.7063227999997252,down,1,270,down,0.1095891782908514,,0.67,0.6538635000006252,3.937089971448223,2.664110592596429,conf,0.5,1000,1000,1000,1000,
,,5,Main,15,0.6351176999996824,up,1,90,up,0.1669307401720554,,1.0,0.9987252000000808,2.8376944089173586,3.2031640696915478,conf,0.5,1000,1000,1000,1000,
,,5,Main,16,0.9641330000004018,down,1,270,down,0.14025935742367593,,1,1.1951971999997113,2.86967482975382,3.59923345467893,conf,0.5,1000,1000,1000,1000,
,,5,Main,17,1.4002358999996432,down,1,270,down,0.14025935742367593,,0.67,1.4337242000001424,3.569852527386838,2.2787484641329323,conf,0.5,1000,1000,1000,1000,
,,5,Main,18,1.4002358999996432,[],0,90,up,0.0535757361011939,,None,None,None,1.844307831242603,None,None,1000,1000,1000,1000,
,,5,Main,19,0.9675025000005917,up,1,90,up,0.1669307401720554,,1,0.9362343999991936,3.916721883512981,1.895570448030072,conf,0.5,1000,1000,1000,1000,
,,5,Main,20,1.0215729999999894,down,1,270,down,0.1669307401720554,,0.83,1.8201662999999826,2.0355980680018906,1.6387763011943566,conf,0.5,1000,1000,1000,1000,
,,5,Main,21,0.558927500000209,up,1,90,up,0.14025935742367593,,0.97,1.3298563000007562,3.281439613606196,2.912272075341822,conf,0.5,1000,1000,1000,1000,
,,5,Main,22,0.7376924999998664,down,1,270,down,0.14025935742367593,,0.71,1.1789688000008027,4.4107781925616205,1.4992142354089704,conf,0.5,1000,1000,1000,1000,
,,5,Main,23,1.567403099999865,down,1,270,down,0.25724432084879284,,0.78,2.6502135000000635,2.8852226641649876,3.8956373650090867,conf,0.5,1000,1000,1000,1000,
,,5,Main,24,0.9052074999999604,up,1,90,up,0.14025935742367593,,0.88,1.6142540999999255,2.658374402074292,3.244122566073772,conf,0.5,1000,1000,1000,1000,
,,5,Main,25,0.7231296999998449,up,1,90,up,0.1095891782908514,,1,1.297591100000318,4.661412816016691,1.2486835083561658,conf,0.5,1000,1000,1000,1000,
,,5,Main,26,1.0340644999996584,up,1,90,up,0.1095891782908514,,0.89,2.473752599999898,3.5634863317013625,2.332615013469474,conf,0.5,1000,1000,1000,1000,
,,5,Main,27,0.6501893000004202,down,1,270,down,0.14025935742367593,,1,1.2681708000000071,3.0328537090445167,2.7978726432437484,conf,0.5,1000,1000,1000,1000,
,,5,Main,28,1.4712056999997003,down,1,270,down,0.1669307401720554,,1.0,1.9860373000001346,3.0532464041083793,2.668327659620961,conf,0.5,1000,1000,1000,1000,
,,5,Main,29,1.5328959999997096,up,0,270,down,0.1669307401720554,,0.86,2.2878594999992856,3.5125722426712325,3.2079327335896943,conf,0.5,1000,1000,1000,1000,
,,5,Main,30,1.226983399999881,down,1,270,down,0.0535757361011939,,1,0.9183524999998554,4.193275617853472,2.9639396657239323,conf,0.5,1000,1000,1000,1000,
,,5,Main,31,0.8030278000005637,up,1,90,up,0.14025935742367593,,1,1.0652057999996032,2.355130460127353,2.0278626006812677,conf,0.5,1000,1000,1000,1000,
,,5,Main,32,0.7724742000000333,up,1,90,up,0.25724432084879284,,1,1.0024021999997785,3.554035913246874,3.9414055445468836,conf,0.5,1000,1000,1000,1000,
,,5,Main,33,1.1098254999997152,down,1,270,down,0.1095891782908514,,1,1.268412100000205,4.843737023170344,2.2063588439670565,conf,0.5,1000,1000,1000,1000,
,,5,Main,34,1.393122299999959,up,1,90,up,0.14025935742367593,,1.0,1.4191746000005878,3.8749827407978943,3.834522191920106,conf,0.5,1000,1000,1000,1000,
,,5,Main,35,1.2185135999998238,down,1,270,down,0.1095891782908514,,1,1.2461793000002217,2.4735279163741004,2.363750578989458,conf,0.5,1000,1000,1000,1000,
,,5,Main,36,1.2374313999998776,up,1,90,up,0.14025935742367593,,1,0.9599583999997776,4.712562209447613,2.294490342804458,conf,0.5,1000,1000,1000,1000,
,,5,Main,37,0.8048673000002964,up,1,90,up,0.14025935742367593,,1,1.18920049999997,4.568207457810626,2.017690986307824,conf,0.5,1000,1000,1000,1000,
,,5,Main,38,1.6668545000002268,down,1,270,down,0.14025935742367593,,0.64,1.0183412999995198,4.349857652384855,3.468137725423456,conf,0.5,1000,1000,1000,1000,
,,5,Main,39,1.0816851999998107,down,1,270,down,0.25724432084879284,,1,0.9265472999995836,3.7728281218108988,2.8282551324785876,conf,0.5,1000,1000,1000,1000,
,,5,Main,40,1.2553057999994053,down,1,270,down,0.0535757361011939,,1,0.8935117000000901,4.346982122419853,1.7319091832990279,conf,0.5,1000,1000,1000,1000,
,,5,Main,41,1.034124900000279,down,0,90,up,0.1669307401720554,,0.8,0.49593450000065786,3.5056825553224273,3.701792849507282,conf,0.5,1000,1000,1000,1000,
,,5,Main,42,1.7160045000000537,down,1,270,down,0.1095891782908514,,0.86,1.0420890000004874,2.940766119715881,2.396467926852535,conf,0.5,1000,1000,1000,1000,
,,5,Main,43,0.8360547000002043,down,1,270,down,0.1669307401720554,,1,0.980347100000472,3.0403408606570252,2.862844335604503,conf,0.5,1000,1000,1000,1000,
,,5,Main,44,0.7870556999996552,down,1,270,down,0.1095891782908514,,1,0.9638311999997313,3.3405882852925437,3.4221245204383117,conf,0.5,1000,1000,1000,1000,
,,5,Main,45,0.7870556999996552,[],0,90,up,0.1095891782908514,,None,None,None,2.646544672927763,None,None,1000,1000,1000,1000,
,,5,Main,46,0.6653402000001734,up,1,90,up,0.14025935742367593,,0.66,1.8753678000002765,4.627448221256596,3.246842929488559,conf,0.5,1000,1000,1000,1000,
,,5,Main,47,0.9700920999994196,up,1,90,up,0.0535757361011939,,1.0,0.9672811000000365,4.954940028182234,1.5970794178398378,conf,0.5,1000,1000,1000,1000,
,,5,Main,48,0.8355910000000222,up,1,90,up,0.1669307401720554,,0.84,0.9509362999997393,4.403013593993048,3.616727736634399,conf,0.5,1000,1000,1000,1000,
,,5,Main,49,1.2495043999997506,down,1,270,down,0.14025935742367593,,1,1.0102832000002309,4.507434211767096,1.704579626608562,conf,0.5,1000,1000,1000,1000,
,,5,Main,50,1.028047499999957,up,1,90,up,0.25724432084879284,,1,0.9583240000001751,2.1855417907565364,1.5659273011486352,conf,0.5,1000,1000,1000,1000,
,,5,Main,51,1.5358243000000584,down,1,270,down,0.14025935742367593,,1.0,1.0177063999999518,3.9690161992123643,2.3071112507438727,conf,0.5,1000,1000,1000,1000,
,,5,Main,52,1.8272624999999607,up,1,90,up,0.1669307401720554,,0.97,2.8915391999998974,2.037081642851172,1.9064369342782321,conf,0.5,1000,1000,1000,1000,
,,5,Main,53,1.8272624999999607,[],0,270,down,0.1095891782908514,,None,None,None,2.438510828941,None,None,1000,1000,1000,1000,
,,6,Main,0,1.295637400000487,up,1,90,up,0.14025935742367593,,1,0.8871719999997367,3.3577884034368495,3.0363227422113113,control,0.5,1000,1000,1000,1000,
,,6,Main,1,0.7128770999997869,down,1,270,down,0.1095891782908514,,0.87,1.0512101000003895,2.9620948700327725,3.290312403518021,control,0.5,1000,1000,1000,1000,
,,6,Main,2,1.0606010999999853,down,1,270,down,0.14025935742367593,,1,1.4187511999998605,2.6262813535654495,2.4163717089501136,control,0.5,1000,1000,1000,1000,
,,6,Main,3,0.9494187000000238,up,1,90,up,0.1669307401720554,,1,0.9133887999996659,4.637559849602414,1.3474055994958456,control,0.5,1000,1000,1000,1000,
,,6,Main,4,1.2519219999994675,down,1,270,down,0.1669307401720554,,0.9,1.0037842000001547,3.3328613521722654,3.281201954853663,control,0.5,1000,1000,1000,1000,
,,6,Main,5,1.4703467999997883,down,1,270,down,0.1095891782908514,,0.53,0.8459463999997752,4.893116697434612,2.5087696796570116,control,0.5,1000,1000,1000,1000,
,,6,Main,6,1.3742718000003151,up,1,90,up,0.0535757361011939,,1,0.8653647000001001,4.02733230182352,3.162454364012507,control,0.5,1000,1000,1000,1000,
,,6,Main,7,0.921457399999781,up,1,90,up,0.25724432084879284,,1,2.0850555999995777,2.1032008841105325,3.451173671545902,control,0.5,1000,1000,1000,1000,
,,6,Main,8,1.3173365000002377,down,1,270,down,0.14025935742367593,,1,0.9179805000003398,2.6326007803438007,2.223403480247879,control,0.5,1000,1000,1000,1000,
,,6,Main,9,1.511043299999983,up,1,90,up,0.0535757361011939,,0.81,0.9014943999991374,4.844596777950862,2.5684330918515106,control,0.5,1000,1000,1000,1000,
,,6,Main,10,1.2817979000001287,up,1,90,up,0.14025935742367593,,0.84,1.5503117999996903,2.148051418928595,1.7680834360525313,control,0.5,1000,1000,1000,1000,
,,6,Main,11,1.2662632000001395,up,1,90,up,0.1669307401720554,,1,0.8976278999998613,3.9201216598162674,3.042416889196944,control,0.5,1000,1000,1000,1000,
,,6,Main,12,1.842208799999753,down,1,270,down,0.14025935742367593,,0.83,1.0415720000000874,4.017467242897529,2.3402233736857214,control,0.5,1000,1000,1000,1000,
,,6,Main,13,1.3262931999997818,down,1,270,down,0.1669307401720554,,0.89,1.8970998000004329,4.848270666028347,2.577999905590696,control,0.5,1000,1000,1000,1000,
