thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,scale,SR_conf,RTrating,interval,interTrial.interval,start_conf,subject,age,gender,handedness,
,,4,Main,35,0.7092676000011124,down,1,270,down,0.09081632653061224,control,0.8600000000000001,2.535216699998273,3.994970299424,3.743650337502349,0.6139481052554371,6,22,M,R,
,,4,Main,36,0.6544267999997828,up,1,90,up,0.13122448979591836,conf,0.9199999999999999,1.7927538000003551,4.165133613196601,3.8815116944234593,0.6722279550780127,6,22,M,R,
,,4,Main,37,1.9180739000003086,up,0,270,down,0.11102040816326529,conf,None,None,2.0704407429990535,2.4038134554074877,0.3379398967624903,6,22,M,R,
,,4,Main,38,0.7406045999996422,up,1,90,up,0.030204081632653063,conf,0.28,1.0088668999997026,3.6685312172437374,1.490276266897127,0.40305324249614144,6,22,M,R,
,,4,Main,39,0.5234685000013997,up,1,90,up,0.2524489795918367,control,0.96,1.2813643999998021,3.211131202135091,3.6986823165131346,0.6988442637738816,6,22,M,R,
,,4,Main,40,0.5497402000000875,up,1,90,up,0.2120408163265306,conf,0.8799999999999999,1.487715899998875,2.3972572355044317,1.7611663808132025,0.3103331651212929,6,22,M,R,
,,4,Main,41,0.5184957000001305,up,1,90,up,0.19183673469387755,control,0.9199999999999999,2.0407907999997406,2.4472091385218135,1.8296224821720182,0.6371930356986683,6,22,M,R,
,,4,Main,42,0.6163175999990926,down,1,270,down,0.15142857142857144,conf,0.8999999999999999,1.0456087000002299,2.7059392530448876,3.8023613535667713,0.6339440015025495,6,22,M,R,
,,4,Main,43,0.9296714000010979,down,1,270,down,0.1716326530612245,conf,0.3600000000000001,0.9302339999994729,2.4677205591797784,2.8667792652724673,0.3553218303183142,6,22,M,R,
,,4,Main,44,0.9804150999989361,down,1,270,down,0.05040816326530612,conf,0.1200000000000001,2.011428400001023,3.656868303450713,3.1415601886956535,0.6960099078476076,6,22,M,R,
,,4,Main,45,0.5391834000001836,down,1,270,down,0.07061224489795918,conf,0.7,0.9438403000003746,2.347346874802385,1.4500045684980647,0.5641868985143336,6,22,M,R,
,,5,Main,0,0.9270961999991414,up,1,90,up,0.23224489795918368,conf,0.96,1.029176300000472,4.868847459392354,3.398435902811048,0.6640732803968248,6,22,M,R,
,,5,Main,1,0.5475820999999996,up,1,90,up,0.35346938775510206,conf,0.96,0.9131567000003997,3.1533084071250723,1.289430460242924,0.7305661657237178,6,22,M,R,
,,5,Main,2,0.48916689999896334,down,1,270,down,0.4140816326530612,conf,1.0,1.147367800000211,3.7623028182341995,1.189729485593,0.6152665566272126,6,22,M,R,
,,5,Main,3,0.508324200000061,up,1,90,up,0.2120408163265306,conf,0.96,0.9663361999992048,4.512978577530527,2.4640702550985116,0.7362398580268754,6,22,M,R,
,,5,Main,4,0.49777679999897373,up,1,90,up,0.3130612244897959,conf,0.94,1.4878420999993978,4.180219892843764,3.2820374047088414,0.41802596953816057,6,22,M,R,
,,5,Main,5,0.5981479000001855,up,1,90,up,0.2524489795918367,conf,0.9199999999999999,1.3447245999996085,3.3382577760706864,3.3678950814079767,0.35624847766933654,6,22,M,R,
,,5,Main,6,0.7977723000003607,up,1,90,up,0.35346938775510206,conf,0.94,1.4363564999985101,2.5474661093836475,1.7239093275931903,0.6618998865424868,6,22,M,R,
,,5,Main,7,0.6394411000001128,down,1,270,down,0.333265306122449,conf,0.96,1.3980492999999115,4.128143366290383,1.414352043753199,0.57279225336369,6,22,M,R,
,,5,Main,8,0.6328526999986934,up,1,90,up,0.23224489795918368,conf,0.96,0.9423248000002786,2.3599149044604166,2.038019664028394,0.5040332571430227,6,22,M,R,
,,5,Main,9,0.47447029999966617,down,1,270,down,0.35346938775510206,conf,0.9199999999999999,0.8495884999992995,4.3780558028134475,2.6617406450839356,0.5785375947388769,6,22,M,R,
,,5,Main,10,0.6861570999990363,up,1,90,up,0.13122448979591836,conf,0.76,0.9919866999989608,3.51447535095737,3.344327909010815,0.5571046537056352,6,22,M,R,
,,5,Main,11,0.5043062999993708,down,1,270,down,0.4140816326530612,conf,0.98,0.9189000000005763,3.1551684011064056,1.507853628790579,0.3906410655647873,6,22,M,R,
,,5,Main,12,0.6210351999998238,down,1,270,down,0.39387755102040817,conf,0.8999999999999999,1.7618865000004007,4.22987450027181,3.0526050875796686,0.32482104457438665,6,22,M,R,
,,5,Main,13,0.5953282999998919,up,1,90,up,0.11102040816326529,conf,0.8600000000000001,1.6722898000007262,3.1257303136611316,2.6873102184751243,0.25432261667906,6,22,M,R,
,,5,Main,14,0.4930456000001868,down,1,270,down,0.333265306122449,control,0.9199999999999999,1.5017016000001604,4.178740880059957,1.7850081539426235,0.4889282459902384,6,22,M,R,
,,5,Main,15,0.7117517000006046,up,1,90,up,0.13122448979591836,control,0.9199999999999999,0.873882700001559,4.55814618913561,1.8212720320260063,0.5503921109599219,6,22,M,R,
,,5,Main,16,0.5741290999994817,down,1,270,down,0.2120408163265306,conf,0.8200000000000001,1.1828009000000748,2.7771922324133236,2.5790071961149925,0.4991378875907229,6,22,M,R,
,,5,Main,17,0.6346943999997166,up,1,90,up,0.29285714285714287,control,0.8799999999999999,1.0806130000000849,3.4089138448360385,2.7371611956463004,0.454161234553212,6,22,M,R,
,,5,Main,18,1.9272141999990708,up,0,270,down,0.13122448979591836,conf,0.020000000000000018,1.645558099999107,3.667846819467254,2.368500839403241,0.2882722500055125,6,22,M,R,
,,5,Main,19,0.6121782999998686,down,1,270,down,0.2120408163265306,control,0.6200000000000001,0.9549299999998766,3.777028510483951,3.0918823934091186,0.595571254133751,6,22,M,R,
,,5,Main,20,0.5060508999995363,up,1,90,up,0.333265306122449,control,0.9199999999999999,0.9983689000000595,3.727211477656807,2.0678068005882055,0.4447119856370875,6,22,M,R,
,,5,Main,21,0.5119899000001169,up,1,90,up,0.05040816326530612,conf,0.8999999999999999,0.9946194000003743,3.904788567066156,3.0510382668170073,0.6330079954624772,6,22,M,R,
,,5,Main,22,0.5978967000010016,up,1,90,up,0.3736734693877551,conf,0.8799999999999999,1.5756529999998747,4.075924200918918,2.6755190113709233,0.671822329120726,6,22,M,R,
,,5,Main,23,0.5378426000006584,up,1,90,up,0.13122448979591836,conf,0.94,1.057083200001216,2.615742487408427,2.901406180285843,0.3759597101637637,6,22,M,R,
,,5,Main,24,0.5274809999991703,down,1,270,down,0.3736734693877551,conf,0.94,1.7145735000012792,3.95057861746509,1.4779660375710946,0.3060805265902399,6,22,M,R,
,,5,Main,25,0.7355724999997619,down,0,90,up,0.07061224489795918,conf,-0.31999999999999995,0.7116494999991119,2.776014791635683,2.982796550265979,0.40419176209306423,6,22,M,R,
,,5,Main,26,0.7492112999989331,up,0,270,down,0.01,control,0.26,1.1052796000003582,4.996182295220404,3.0254888018784496,0.45056644270636653,6,22,M,R,
,,5,Main,27,0.8410464000007778,up,1,90,up,0.15142857142857144,conf,0.9199999999999999,2.1687736000003497,2.9089556516280943,3.135907401223372,0.6813875262769891,6,22,M,R,
,,5,Main,28,0.6452735000002576,down,1,270,down,0.3130612244897959,conf,0.8799999999999999,2.118413000000146,2.646682481908379,3.8630538378323895,0.5480931010454877,6,22,M,R,
,,5,Main,29,0.5524592999991,down,1,270,down,0.39387755102040817,conf,0.8999999999999999,1.6561762999990606,2.79972716531024,2.4737400870130637,0.5318549230041546,6,22,M,R,
,,5,Main,30,0.9238026999992144,up,1,90,up,0.35346938775510206,conf,0.8999999999999999,1.5893581000000268,2.3532391245344266,3.256249599985612,0.6271416450850511,6,22,M,R,
,,5,Main,31,0.5415345000001253,up,1,90,up,0.29285714285714287,conf,0.9199999999999999,1.2376291999989917,2.439340341484889,2.3564335862790613,0.42104463760352784,6,22,M,R,
,,5,Main,32,0.5080619000000297,down,1,270,down,0.13122448979591836,conf,0.9199999999999999,1.0247610000005807,4.670286018658374,3.203780742879138,0.48277363252433103,6,22,M,R,
,,5,Main,33,0.6102004999993369,down,1,270,down,0.19183673469387755,conf,0.94,0.9909501999991335,4.08964441841408,1.466432261454985,0.7446143740896087,6,22,M,R,
,,5,Main,34,0.4964474999997037,down,1,270,down,0.19183673469387755,conf,0.94,1.3437432999999146,2.605249882688133,3.567475167465043,0.36121828222952074,6,22,M,R,
,,5,Main,35,0.5144409000004089,down,1,270,down,0.1716326530612245,conf,0.98,1.3203169999997044,4.448731700391733,1.9637285064471606,0.4988990884365521,6,22,M,R,
,,5,Main,36,0.8831637999992381,down,1,270,down,0.01,conf,0.06000000000000005,1.1019058999991103,3.367345589871925,3.317588168870767,0.43856575475007376,6,22,M,R,
,,5,Main,37,0.6466448999999557,up,1,90,up,0.35346938775510206,control,None,None,4.367227215414841,2.9810428560408897,0.47548079777887464,6,22,M,R,
,,5,Main,38,0.6466448999999557,[],0,270,down,0.01,None,None,None,None,3.81791748924343,0.47548079777887464,6,22,M,R,
,,5,Main,39,0.6420584999996208,up,0,270,down,0.2120408163265306,control,0.0,1.9180183999997098,4.411572248355862,2.5231056824551823,0.3554388636196524,6,22,M,R,
,,5,Main,40,0.6420584999996208,[],0,270,down,0.4342857142857143,None,None,None,None,3.304868804738076,0.3554388636196524,6,22,M,R,
,,5,Main,41,0.6420584999996208,[],0,90,up,0.09081632653061224,None,None,None,None,2.3009051495878046,0.3554388636196524,6,22,M,R,
,,5,Main,42,0.5391791000001831,down,1,270,down,0.35346938775510206,conf,0.94,2.3236228000005212,3.870359780763552,1.6247848532047708,0.7138585658589875,6,22,M,R,
,,5,Main,43,0.5391791000001831,[],0,270,down,0.01,None,None,None,None,2.6313872979962936,0.7138585658589875,6,22,M,R,
,,5,Main,44,0.7260927000006632,up,1,90,up,0.09081632653061224,control,-0.8200000000000001,1.6428288999995857,4.187561112773807,3.5489899229335182,0.4014485349006191,6,22,M,R,
,,5,Main,45,0.515371999999843,up,1,90,up,0.4342857142857143,conf,0.94,1.2603196000000025,4.2595707621697025,2.066792743065843,0.5367998654698486,6,22,M,R,
