thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,2,SC coherence,48,0.33584869999867806,right,1,0,right,0.25833333333333336,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,49,0.4170037999992928,left,0,0,right,0.24166666666666667,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,50,0.4336695999991207,right,1,0,right,0.9416666666666667,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,51,0.4536889999999403,left,1,180,left,0.9416666666666667,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,52,0.3181046999998216,right,1,0,right,0.3,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,53,0.3680160000003525,right,1,0,right,0.2833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,54,0.20080699999925855,right,1,0,right,0.9583333333333334,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,55,0.0666945000011765,left,1,180,left,0.25833333333333336,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,56,0.13424459999987448,right,1,0,right,0.9583333333333334,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,57,0.284129200001189,left,1,180,left,0.24166666666666667,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,58,0.3347687000004953,right,1,0,right,0.9833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,59,0.48457219999909285,right,1,0,right,0.24166666666666667,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,60,0.26817560000017693,right,1,0,right,0.21666666666666667,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,61,0.2835021000009874,left,1,180,left,0.9833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,62,0.45128310000109195,left,1,180,left,0.2,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,63,0.4001611000003322,left,1,180,left,0.2,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,64,0.5669116999997641,right,1,0,right,0.18333333333333332,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,65,0.3672604000003048,left,1,180,left,0.9833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,66,0.5333465000003343,left,1,180,left,0.18333333333333332,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,67,0.4177925000003597,right,1,0,right,0.15833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,68,0.6013303000017913,right,0,180,left,0.14166666666666666,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,69,0.3172713999992993,left,1,180,left,0.9833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,70,0.35018830000080925,right,1,0,right,0.9833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,71,0.28420720000030997,left,1,180,left,0.9833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,72,nan,None,0,180,left,0.18333333333333332,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,73,0.03420479999840609,right,1,0,right,0.9833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,74,0.3510100000003149,right,1,0,right,0.9833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,75,0.40084419999948295,left,1,180,left,0.21666666666666667,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,76,0.18532849999974133,right,1,0,right,0.2,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,77,0.3003833000002487,left,1,180,left,0.9833333333333333,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,78,0.5017232999998669,right,0,180,left,0.2,9.145349859253223,0,30,Man,Right,
,,2,SC coherence,79,0.3679188999994949,right,1,0,right,0.9583333333333334,9.145349859253223,0,30,Man,Right,
