thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,1,SC dotlife,0,nan,None,0,0,right,0.3,11,0,30,Man,Right,
,,1,SC dotlife,1,0.28442299999005627,left,1,180,left,0.3,13,0,30,Man,Right,
,,1,SC dotlife,2,nan,None,0,0,right,0.3,13,0,30,Man,Right,
,,1,SC dotlife,3,0.10057590001088101,left,1,180,left,0.3,15,0,30,Man,Right,
,,1,SC dotlife,4,0.2832129000016721,left,1,180,left,0.3,15,0,30,Man,Right,
,,1,SC dotlife,5,nan,None,0,0,right,0.3,15,0,30,Man,Right,
,,1,SC dotlife,6,0.1510303999966709,left,0,0,right,0.3,17,0,30,Man,Right,
,,1,SC dotlife,7,0.20070180000038818,right,1,0,right,0.3,17,0,30,Man,Right,
,,1,SC dotlife,8,0.13653839999460615,left,1,180,left,0.3,17,0,30,Man,Right,
,,1,SC dotlife,9,0.15091370001027826,right,0,180,left,0.3,17,0,30,Man,Right,
,,1,SC dotlife,10,0.10157539999636356,right,1,0,right,0.3,17,0,30,Man,Right,
,,1,SC dotlife,11,0.08452160000160802,left,1,180,left,0.3,17,0,30,Man,Right,
,,1,SC dotlife,12,0.05113949999213219,right,0,180,left,0.3,17,0,30,Man,Right,
,,1,SC dotlife,13,0.05161759999464266,left,0,0,right,0.3,19,0,30,Man,Right,
,,1,SC dotlife,14,0.18248160000075586,right,1,0,right,0.3,17,0,30,Man,Right,
,,1,SC dotlife,15,0.15243219998956192,left,0,0,right,0.3,17,0,30,Man,Right,
,,1,SC dotlife,16,0.13523280000663362,right,0,180,left,0.3,17,0,30,Man,Right,
,,1,SC dotlife,17,0.13367419999849517,right,1,0,right,0.3,17,0,30,Man,Right,
,,1,SC dotlife,18,0.20125070000358392,right,1,0,right,0.3,19,0,30,Man,Right,
,,1,SC dotlife,19,0.049876699995365925,left,0,0,right,0.3,19,0,30,Man,Right,
,,1,SC dotlife,20,0.1673853000102099,right,1,0,right,0.3,17,0,30,Man,Right,
,,1,SC dotlife,21,0.11810779999359511,left,1,180,left,0.3,17,0,30,Man,Right,
,,1,SC dotlife,22,0.23326959999394603,left,1,180,left,0.3,17,0,30,Man,Right,
,,1,SC dotlife,23,0.16707459998724516,left,1,180,left,0.3,15,0,30,Man,Right,
,,1,SC dotlife,24,0.16699949999747332,left,1,180,left,0.3,15,0,30,Man,Right,
,,1,SC dotlife,25,0.11796099999628495,left,0,0,right,0.3,15,0,30,Man,Right,
,,1,SC dotlife,26,0.11803739999595564,right,1,0,right,0.3,17,0,30,Man,Right,
,,1,SC dotlife,27,0.2670424000098137,right,1,0,right,0.3,15,0,30,Man,Right,
,,1,SC dotlife,28,0.09978229999251198,left,1,180,left,0.3,15,0,30,Man,Right,
,,1,SC dotlife,29,0.2006544999894686,left,1,180,left,0.3,15,0,30,Man,Right,
,,1,SC dotlife,30,0.21737479999137577,left,1,180,left,0.3,15,0,30,Man,Right,
,,1,SC dotlife,31,0.14962340000784025,left,1,180,left,0.3,15,0,30,Man,Right,
,,1,SC dotlife,32,0.18355900001188274,right,1,0,right,0.3,15,0,30,Man,Right,
,,1,SC dotlife,33,0.20093890000134706,right,1,0,right,0.3,15,0,30,Man,Right,
,,1,SC dotlife,34,0.36663360000238754,right,1,0,right,0.3,13,0,30,Man,Right,
,,1,SC dotlife,35,0.08385979999729898,left,1,180,left,0.3,13,0,30,Man,Right,
,,1,SC dotlife,36,0.1005445999908261,right,1,0,right,0.3,13,0,30,Man,Right,
,,1,SC dotlife,37,0.13319090000004508,left,1,180,left,0.3,13,0,30,Man,Right,
,,1,SC dotlife,38,0.08784610001021065,left,1,180,left,0.3,13,0,30,Man,Right,
,,1,SC dotlife,39,0.03350359998876229,right,0,180,left,0.3,13,0,30,Man,Right,
,,2,SC coherence,0,0.10037079999165144,left,1,180,left,0.3,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,1,0.06716710000182502,right,1,0,right,0.0,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,2,nan,None,0,180,left,0.2833333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,3,0.3339334000047529,right,1,0,right,0.4583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,4,0.21683330000087153,right,1,0,right,0.44166666666666665,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,5,0.2001425000053132,left,1,180,left,0.44166666666666665,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,6,0.1335045000014361,right,1,0,right,0.4166666666666667,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,7,0.26645969999663066,left,1,180,left,0.4,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,8,0.13393089998862706,right,1,0,right,0.4,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,9,0.11785700000473298,left,1,180,left,0.38333333333333336,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,10,0.05161439999938011,right,0,180,left,0.38333333333333336,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,11,0.11677659999986645,left,1,180,left,0.48333333333333334,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,12,0.18424389998835977,right,1,0,right,0.48333333333333334,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,13,0.05196539999451488,left,1,180,left,0.4583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,14,nan,None,0,0,right,0.4583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,15,0.10004839999601245,left,1,180,left,0.5583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,16,0.30074259999673814,right,1,0,right,0.5583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,17,0.40011149999918416,left,1,180,left,0.5583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,18,0.06724079999548849,right,1,0,right,0.5416666666666666,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,19,0.13435269999899901,right,1,0,right,0.5416666666666666,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,20,0.06851250000181608,right,1,0,right,0.5416666666666666,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,21,0.050803599995560944,right,0,180,left,0.5416666666666666,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,22,0.18321000000287313,left,1,180,left,0.6583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,23,0.0498271999967983,right,1,0,right,0.6583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,24,0.13431009999476373,right,1,0,right,0.6583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,25,0.11763609999616165,left,1,180,left,0.6583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,26,0.050582700001541525,right,1,0,right,0.6416666666666667,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,27,nan,None,0,180,left,0.6416666666666667,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,28,0.13372919999528676,right,1,0,right,0.8583333333333333,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,29,0.11750100000062957,right,1,0,right,0.8416666666666667,17.480067704292274,0,30,Man,Right,
,,2,SC coherence,30,0.16706609999528155,left,1,180,left,0.8416666666666667,17.480067704292274,0,30,Man,Right,
