thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,1,SC dotlife,0,0.3508093000000372,left,1,180,left,0.3,11,0,30,Man,Right,
,,1,SC dotlife,1,0.31754189999992377,left,1,180,left,0.3,9,0,30,Man,Right,
,,1,SC dotlife,2,0.33391819999997097,right,1,0,right,0.3,7,0,30,Man,Right,
,,1,SC dotlife,3,0.31869929999993474,right,0,180,left,0.3,7,0,30,Man,Right,
,,1,SC dotlife,4,nan,None,0,0,right,0.3,11,0,30,Man,Right,
,,1,SC dotlife,5,0.5019260999997641,left,1,180,left,0.3,13,0,30,Man,Right,
,,1,SC dotlife,6,0.5337106000006315,right,0,180,left,0.3,13,0,30,Man,Right,
,,1,SC dotlife,7,0.06716779999987921,left,1,180,left,0.3,15,0,30,Man,Right,
,,1,SC dotlife,8,0.6175569999995787,right,1,0,right,0.3,15,0,30,Man,Right,
,,1,SC dotlife,9,0.3504040999996505,right,1,0,right,0.3,15,0,30,Man,Right,
,,1,SC dotlife,10,0.36702689999947324,right,1,0,right,0.3,13,0,30,Man,Right,
,,1,SC dotlife,11,0.4344806000008248,right,1,0,right,0.3,13,0,30,Man,Right,
,,1,SC dotlife,12,0.3010497999985091,left,1,180,left,0.3,13,0,30,Man,Right,
,,1,SC dotlife,13,0.3341620999999577,right,1,0,right,0.3,13,0,30,Man,Right,
,,1,SC dotlife,14,0.31704460000037216,right,1,0,right,0.3,13,0,30,Man,Right,
,,1,SC dotlife,15,0.316910800000187,right,1,0,right,0.3,11,0,30,Man,Right,
,,1,SC dotlife,16,0.30033890000049723,left,1,180,left,0.3,11,0,30,Man,Right,
,,1,SC dotlife,17,0.15103450000060548,right,1,0,right,0.3,11,0,30,Man,Right,
,,1,SC dotlife,18,0.3179593000004388,left,1,180,left,0.3,11,0,30,Man,Right,
,,1,SC dotlife,19,0.3337952000001678,right,1,0,right,0.3,11,0,30,Man,Right,
,,1,SC dotlife,20,0.30100490000040736,left,1,180,left,0.3,9,0,30,Man,Right,
,,1,SC dotlife,21,0.4510329000004276,left,1,180,left,0.3,9,0,30,Man,Right,
,,1,SC dotlife,22,0.31668489999901794,left,1,180,left,0.3,9,0,30,Man,Right,
,,1,SC dotlife,23,0.03427129999909084,right,1,0,right,0.3,9,0,30,Man,Right,
,,1,SC dotlife,24,0.318885800001226,right,1,0,right,0.3,9,0,30,Man,Right,
,,1,SC dotlife,25,0.33409129999927245,left,1,180,left,0.3,9,0,30,Man,Right,
,,1,SC dotlife,26,0.2679545999999391,right,1,0,right,0.3,9,0,30,Man,Right,
,,1,SC dotlife,27,0.3041004000006069,right,1,0,right,0.3,9,0,30,Man,Right,
,,1,SC dotlife,28,0.13392779999958293,left,1,180,left,0.3,7,0,30,Man,Right,
,,1,SC dotlife,29,0.31845809999867924,left,1,180,left,0.3,7,0,30,Man,Right,
,,1,SC dotlife,30,0.30234329999984766,right,1,0,right,0.3,7,0,30,Man,Right,
,,1,SC dotlife,31,0.4832927999996173,right,0,180,left,0.3,5,0,30,Man,Right,
,,1,SC dotlife,32,0.3009510000010778,right,1,0,right,0.3,7,0,30,Man,Right,
,,1,SC dotlife,33,0.3510300999987521,left,1,180,left,0.3,7,0,30,Man,Right,
,,1,SC dotlife,34,0.3019310999989102,right,1,0,right,0.3,7,0,30,Man,Right,
,,1,SC dotlife,35,0.30302019999908225,left,1,180,left,0.3,7,0,30,Man,Right,
,,1,SC dotlife,36,0.30121999999937543,left,1,180,left,0.3,7,0,30,Man,Right,
,,1,SC dotlife,37,0.5012623999991774,right,1,0,right,0.3,7,0,30,Man,Right,
,,1,SC dotlife,38,0.335998100001234,right,0,180,left,0.3,7,0,30,Man,Right,
,,1,SC dotlife,39,0.2986385000003793,right,1,0,right,0.3,7,0,30,Man,Right,
