"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"41",NA,NA,0,"Training - hard",0,0.952607300000636,"up",1,90,"up",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"42",NA,NA,0,"Training - hard",1,0.400372600000082,"down",0,90,"up",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"43",NA,NA,0,"Training - hard",2,0.882843199999115,"down",1,270,"down",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"44",NA,NA,0,"Training - hard",3,0.56699000000026,"up",0,270,"down",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"45",NA,NA,0,"Training - hard",4,0.850111800000377,"down",0,90,"up",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"46",NA,NA,0,"Training - hard",5,0.79977129999952,"down",1,270,"down",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"47",NA,NA,0,"Training - hard",6,0.850397199999861,"up",1,90,"up",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"48",NA,NA,0,"Training - hard",7,0.633333400000083,"down",1,270,"down",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"49",NA,NA,0,"Training - hard",8,0.618607800000063,"up",1,90,"up",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"50",NA,NA,0,"Training - hard",9,0.668109599999298,"down",0,90,"up",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"51",NA,NA,0,"Training - hard",10,0.633287700000437,"up",1,90,"up",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"52",NA,NA,0,"Training - hard",11,0.534123700000237,"down",1,270,"down",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"53",NA,NA,0,"Training - hard",12,0.835497699999905,"down",1,270,"down",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"54",NA,NA,0,"Training - hard",13,0.766185899999982,"down",1,270,"down",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"55",NA,NA,0,"Training - hard",14,0.700996900000064,"down",1,270,"down",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"56",NA,NA,0,"Training - hard",15,0.766361199999665,"up",0,270,"down",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"57",NA,NA,0,"Training - hard",16,0.615197400000397,"up",1,90,"up",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"58",NA,NA,0,"Training - hard",17,0.46614960000079,"down",1,270,"down",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"59",NA,NA,0,"Training - hard",18,0.683106800000132,"down",0,90,"up",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"60",NA,NA,0,"Training - hard",19,0.649631999999656,"up",1,90,"up",0.4,"",NA,"","",NA,NA,3,27,"W","R"
"61",NA,NA,1,"Training - scales",0,0.892696500000056,"up",1,90,"up",0.6,"control",0.82,"0.9870242999995753","",NA,NA,3,27,"W","R"
"62",NA,NA,1,"Training - scales",1,0.499385899999652,"down",1,270,"down",1,"conf",0.86,"0.7181055999999444","",NA,NA,3,27,"W","R"
"63",NA,NA,1,"Training - scales",2,1.33429429999978,"up",1,90,"up",0.1,"conf",0.58,"1.035225999999966","",NA,NA,3,27,"W","R"
"64",NA,NA,1,"Training - scales",3,1.15081279999958,"up",1,90,"up",0.7,"conf",0.65,"1.053342000000157","",NA,NA,3,27,"W","R"
"65",NA,NA,1,"Training - scales",4,0.752163699999983,"down",1,270,"down",0.4,"control",0.84,"1.6029801999993651","",NA,NA,3,27,"W","R"
"66",NA,NA,1,"Training - scales",5,1.00128589999986,"down",1,270,"down",0.8,"control",0.73,"0.6672859000000244","",NA,NA,3,27,"W","R"
"67",NA,NA,1,"Training - scales",6,1.06772009999986,"down",1,270,"down",0.5,"conf",0.82,"1.5007618999998158","",NA,NA,3,27,"W","R"
"68",NA,NA,1,"Training - scales",7,NA,"[]",0,270,"down",0.2,"None",NA,"None","",NA,NA,3,27,"W","R"
"69",NA,NA,1,"Training - scales",8,0.796662300000207,"up",1,90,"up",0.9,"control",0.88,"0.816222999999809","",NA,NA,3,27,"W","R"
"70",NA,NA,1,"Training - scales",9,1.68505129999994,"up",1,90,"up",0.3,"conf",0.61,"0.5195526999996218","",NA,NA,3,27,"W","R"
"71",NA,NA,2,"Main",0,1.77544450000005,"up",0,270,"down",0.515102040816326,"conf",0.48,"0.7806241999996928","2.9078752038253803",2.47266367156717,0.606543359823341,3,27,"W","R"
"72",NA,NA,2,"Main",1,1.77881689999958,"up",1,90,"up",0.73734693877551,"conf",0.61,"1.0642118000005212","3.1745440895001065",3.62926602235392,0.748569799506558,3,27,"W","R"
"73",NA,NA,2,"Main",2,1.05863580000005,"down",1,270,"down",0.696938775510204,"conf",0.68,"1.1889492999998765","4.7641990490164075",2.39881564610102,0.68619135771448,3,27,"W","R"
"74",NA,NA,2,"Main",3,0.82229499999994,"down",1,270,"down",0.676734693877551,"conf",0.9,"0.8891608999992968","4.346688578681731",1.27026253671515,0.382988787727552,3,27,"W","R"
