thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,scale,SR_conf,RTrating,interval,interTrial.interval,start_conf,subject,age,gender,handedness,
,,0,Training - hard,9,0.6681095999992976,down,0,90,up,0.4,,,,,,,3,27,W,R,
,,0,Training - hard,10,0.6332877000004373,up,1,90,up,0.4,,,,,,,3,27,W,R,
,,0,Training - hard,11,0.5341237000002366,down,1,270,down,0.4,,,,,,,3,27,W,R,
,,0,Training - hard,12,0.8354976999999053,down,1,270,down,0.4,,,,,,,3,27,W,R,
,,0,Training - hard,13,0.7661858999999822,down,1,270,down,0.4,,,,,,,3,27,W,R,
,,0,Training - hard,14,0.7009969000000638,down,1,270,down,0.4,,,,,,,3,27,W,R,
,,0,Training - hard,15,0.7663611999996647,up,0,270,down,0.4,,,,,,,3,27,W,R,
,,0,Training - hard,16,0.6151974000003975,up,1,90,up,0.4,,,,,,,3,27,W,R,
,,0,Training - hard,17,0.4661496000007901,down,1,270,down,0.4,,,,,,,3,27,W,R,
,,0,Training - hard,18,0.6831068000001324,down,0,90,up,0.4,,,,,,,3,27,W,R,
,,0,Training - hard,19,0.6496319999996558,up,1,90,up,0.4,,,,,,,3,27,W,R,
,,1,Training - scales,0,0.8926965000000564,up,1,90,up,0.6,control,0.6399999999999999,0.9870242999995753,,,,3,27,W,R,
,,1,Training - scales,1,0.4993858999996519,down,1,270,down,1.0,conf,0.72,0.7181055999999444,,,,3,27,W,R,
,,1,Training - scales,2,1.334294299999783,up,1,90,up,0.1,conf,0.15999999999999992,1.035225999999966,,,,3,27,W,R,
,,1,Training - scales,3,1.150812799999585,up,1,90,up,0.7000000000000001,conf,0.30000000000000004,1.053342000000157,,,,3,27,W,R,
,,1,Training - scales,4,0.7521636999999828,down,1,270,down,0.4,control,0.6799999999999999,1.6029801999993651,,,,3,27,W,R,
,,1,Training - scales,5,1.001285899999857,down,1,270,down,0.8,control,0.45999999999999996,0.6672859000000244,,,,3,27,W,R,
,,1,Training - scales,6,1.0677200999998604,down,1,270,down,0.5,conf,0.6399999999999999,1.5007618999998158,,,,3,27,W,R,
,,1,Training - scales,7,nan,[],0,270,down,0.2,None,None,None,,,,3,27,W,R,
,,1,Training - scales,8,0.7966623000002073,up,1,90,up,0.9,control,0.76,0.816222999999809,,,,3,27,W,R,
,,1,Training - scales,9,1.685051299999941,up,1,90,up,0.30000000000000004,conf,0.21999999999999997,0.5195526999996218,,,,3,27,W,R,
,,2,Main,0,1.7754445000000487,up,0,270,down,0.5151020408163265,conf,-0.040000000000000036,0.7806241999996928,2.9078752038253803,2.472663671567169,0.6065433598233405,3,27,W,R,
,,2,Main,1,1.7788168999995833,up,1,90,up,0.7373469387755102,conf,0.21999999999999997,1.0642118000005212,3.1745440895001065,3.6292660223539155,0.7485697995065579,3,27,W,R,
,,2,Main,2,1.0586358000000473,down,1,270,down,0.6969387755102041,conf,0.3600000000000001,1.1889492999998765,4.7641990490164075,2.398815646101023,0.6861913577144796,3,27,W,R,
,,2,Main,3,0.82229499999994,down,1,270,down,0.676734693877551,conf,0.8,0.8891608999992968,4.346688578681731,1.2702625367151539,0.38298878772755157,3,27,W,R,
,,2,Main,4,1.9824364000005517,up,1,90,up,0.6363265306122449,conf,0.1200000000000001,0.8526254999997036,3.621472037620962,2.6715414323551414,0.4075535018343552,3,27,W,R,
,,2,Main,5,1.285301600000821,up,1,90,up,0.5757142857142857,conf,0.3600000000000001,0.8110206000001199,3.2679770986249967,3.7246822775597384,0.6549523433626473,3,27,W,R,
,,2,Main,6,0.9623477000004641,down,1,270,down,0.4746938775510204,conf,0.24,0.8093189999999595,2.197009207576678,3.939714374627469,0.6691420866602616,3,27,W,R,
,,2,Main,7,1.531718300000648,up,1,90,up,0.4342857142857143,conf,0.17999999999999994,1.7121749000007185,2.8642300865094015,2.5462592375604585,0.31603175794617555,3,27,W,R,
,,2,Main,8,1.2903354999998555,down,1,270,down,0.39387755102040817,conf,0.15999999999999992,1.114763700000367,2.717801064773784,1.3164703095423578,0.4508592063118565,3,27,W,R,
,,2,Main,9,0.8882574999997814,down,1,270,down,0.3736734693877551,conf,0.32000000000000006,1.034639999999854,2.5649932591529003,2.440549704376328,0.4562912032450055,3,27,W,R,
,,2,Main,10,1.7625989999996818,up,1,90,up,0.333265306122449,conf,0.1200000000000001,0.9439433999996254,4.847153688090008,2.8799981081744357,0.6321589227179013,3,27,W,R,
,,2,Main,11,0.8889852000002065,down,1,270,down,0.29285714285714287,control,0.3400000000000001,0.9231602999998358,4.094500314452518,2.5352320469504384,0.524214964383225,3,27,W,R,
,,2,Main,12,1.7359722999999576,up,1,90,up,0.2524489795918367,conf,0.1200000000000001,1.3670431999998982,3.563052145430521,2.91983175861636,0.39246094837498363,3,27,W,R,
,,2,Main,13,3.0195625999995173,up,1,90,up,0.2120408163265306,conf,0.040000000000000036,2.337330700000166,3.4728737184583114,3.5834259174700835,0.38316018628812565,3,27,W,R,
,,2,Main,14,1.5884333999993032,up,1,90,up,0.19183673469387755,conf,0.1200000000000001,1.3963881999998193,3.9690009301157305,1.0504803900635575,0.3293120591275875,3,27,W,R,
,,2,Main,15,1.9543240000002697,up,1,90,up,0.1716326530612245,control,0.040000000000000036,1.8092163000001165,4.456981952759601,1.834016422846973,0.6380446650599021,3,27,W,R,
,,2,Main,16,1.7380250000005617,up,0,270,down,0.15142857142857144,control,0.020000000000000018,0.8261573999998291,4.956590292939737,2.929899219536176,0.3966192097843348,3,27,W,R,
,,2,Main,17,1.4565153000003193,up,1,90,up,0.23224489795918368,conf,0.1399999999999999,1.3231900999999198,2.074416110158505,3.4317246756247997,0.28232295884788855,3,27,W,R,
,,2,Main,18,1.3898045999994793,up,1,90,up,0.2120408163265306,conf,0.020000000000000018,1.2359231000000364,3.047654258964598,3.33999174874819,0.35372419939576216,3,27,W,R,
,,2,Main,19,1.7003664000003482,up,1,90,up,0.19183673469387755,control,0.21999999999999997,1.514622500000769,4.515657047803948,3.162376986538188,0.3711434251098739,3,27,W,R,
,,2,Main,20,1.709628800000246,down,0,90,up,0.1716326530612245,conf,0.020000000000000018,0.9129753999995955,4.02481703735773,2.9631324906186944,0.5815143666763786,3,27,W,R,
,,2,Main,21,1.6103639000002659,up,1,90,up,0.2524489795918367,conf,0.15999999999999992,0.93780070000048,4.0501088302625305,2.868111203889461,0.5650808904334171,3,27,W,R,
,,2,Main,22,1.4375239999999394,down,0,90,up,0.23224489795918368,control,0.1200000000000001,1.385378099999798,4.280211853419278,1.733703373645376,0.4841271441926359,3,27,W,R,
,,2,Main,23,1.2372636999998576,down,1,270,down,0.29285714285714287,control,0.19999999999999996,1.6420834999998988,4.209121394658965,3.796279991501011,0.2976554037696729,3,27,W,R,
,,2,Main,24,1.5397455000002083,down,1,270,down,0.29285714285714287,conf,0.28,1.6762997999994695,2.892754013696888,3.450886385189542,0.44036499262608503,3,27,W,R,
,,2,Main,25,1.1880090000004202,down,1,270,down,0.2726530612244898,conf,0.24,1.3780022999999346,3.9709496651093175,1.8396447072791051,0.7368345427499008,3,27,W,R,
,,2,Main,26,1.5961247999994157,down,0,90,up,0.2524489795918367,conf,0.28,1.0144521000001987,3.6262073531196033,3.299518683959085,0.44472849554339805,3,27,W,R,
,,2,Main,27,1.4724460999996154,down,0,90,up,0.3130612244897959,conf,0.08000000000000007,1.397326900000735,2.885313143902036,3.004402860243024,0.3669604033331781,3,27,W,R,
,,2,Main,28,1.2487125000006927,down,1,270,down,0.39387755102040817,control,0.43999999999999995,0.9449364000001879,2.8633185844590523,1.4864926307802933,0.5115782943192015,3,27,W,R,
,,2,Main,29,1.61670310000045,up,1,90,up,0.3736734693877551,control,0.28,1.1805270999993809,2.2964951675583904,2.1132926279494018,0.4079572706189068,3,27,W,R,
,,2,Main,30,1.5749416999997266,up,1,90,up,0.35346938775510206,conf,0.3600000000000001,0.8599045000000842,3.3583634016286035,2.892663092781511,0.4582692839411957,3,27,W,R,
,,2,Main,31,1.508165999999619,up,0,270,down,0.333265306122449,control,0.040000000000000036,0.6539527000004455,3.9150160257122693,3.182596818742218,0.525614009385533,3,27,W,R,
,,2,Main,32,0.8547521999998935,down,1,270,down,0.4140816326530612,conf,0.28,0.9779946999997264,2.2712966356131865,1.606936837670098,0.4566834672735826,3,27,W,R,
,,2,Main,33,1.5478327999999237,up,0,270,down,0.39387755102040817,conf,0.020000000000000018,0.7998631000000387,3.64131947469384,2.321451603164822,0.4077964464309888,3,27,W,R,
,,2,Main,34,1.1313820999994277,down,1,270,down,0.45448979591836736,conf,0.6399999999999999,1.1005893000001379,3.175147399531859,1.7846817088461042,0.6825547564881654,3,27,W,R,
,,2,Main,35,1.3361960999991425,down,1,270,down,0.4342857142857143,conf,0.56,1.1210546000002068,3.29216972276394,2.036981451343947,0.6094567833605378,3,27,W,R,
,,2,Main,36,1.5326544999998077,down,1,270,down,0.4342857142857143,conf,0.3600000000000001,0.8585132999996858,3.0018656853949857,3.946149691992311,0.3934317278100669,3,27,W,R,
,,2,Main,37,1.3748243000000002,down,1,270,down,0.4140816326530612,conf,0.24,1.517302700000073,4.185310779055962,2.595207773667626,0.3107257184905781,3,27,W,R,
,,2,Main,38,1.7943800000002739,up,1,90,up,0.4140816326530612,conf,0.19999999999999996,1.1962305000006381,4.776351974891753,3.218630687201818,0.2947617093175185,3,27,W,R,
,,2,Main,39,1.3400511999998344,down,1,270,down,0.39387755102040817,conf,0.19999999999999996,1.1002528999997594,4.901477457423516,2.9127672360425065,0.6497953201767156,3,27,W,R,
,,2,Main,40,1.3405235000000175,up,1,90,up,0.3736734693877551,conf,0.43999999999999995,1.0633310000002894,2.886717448963422,3.8985986472969514,0.4608953307410114,3,27,W,R,
,,2,Main,41,1.6060630000001765,up,1,90,up,0.35346938775510206,conf,0.3600000000000001,1.3314269000002241,4.600717529152782,1.9546142957758983,0.46123487577163913,3,27,W,R,
,,2,Main,42,1.8016041999999288,up,1,90,up,0.35346938775510206,control,0.24,1.1881687999994028,4.6921323662323005,2.5913893261493293,0.5039354543384609,3,27,W,R,
,,2,Main,43,1.7480270000005476,down,1,270,down,0.333265306122449,conf,0.020000000000000018,1.173080800000207,2.182609359761366,3.8464737267169156,0.2809150003179344,3,27,W,R,
,,2,Main,44,1.577052900000126,down,1,270,down,0.3130612244897959,conf,0.040000000000000036,1.310214499999347,2.9952586402910333,2.2626770661055677,0.2620305081383653,3,27,W,R,
,,2,Main,45,1.577052900000126,[],0,270,down,0.3130612244897959,None,None,None,None,3.3288544135885663,0.2620305081383653,3,27,W,R,
,,3,Main,0,1.18505229999937,up,1,90,up,0.35346938775510206,conf,0.6799999999999999,0.6814836000003197,3.263604912205825,1.5181028673379604,0.7320147886290422,3,27,W,R,
,,3,Main,1,1.406272700000045,up,0,270,down,0.29285714285714287,conf,-0.07999999999999996,1.0318551000000298,3.6331811964793075,2.7937003773639284,0.671254720016284,3,27,W,R,
,,3,Main,2,0.8255970999998681,down,1,270,down,0.45448979591836736,control,0.6399999999999999,1.0597983999996359,2.224964597309942,2.3263525934989038,0.50348098651737,3,27,W,R,
,,3,Main,3,1.2960314000001745,down,0,90,up,0.4342857142857143,control,-0.30000000000000004,1.093075100000533,4.46437649543353,1.271248719882072,0.2628570610833587,3,27,W,R,
,,3,Main,4,1.366326499999559,down,1,270,down,0.3736734693877551,conf,0.1200000000000001,0.9186939999999595,4.142426736126936,2.6098254717670275,0.5985033216667639,3,27,W,R,
,,3,Main,5,1.2951917000000321,down,1,270,down,0.4746938775510204,conf,0.26,1.1674179999999978,4.771784287644001,1.159167895114627,0.47315874093888044,3,27,W,R,
,,3,Main,6,1.5247390000004089,down,0,90,up,0.35346938775510206,control,0.040000000000000036,1.0724844999995184,2.8625787502054996,2.298599164465527,0.6071325219230261,3,27,W,R,
,,3,Main,7,1.4717151999993803,up,1,90,up,0.5151020408163265,conf,0.3600000000000001,0.8324161000000458,2.0999581405857333,1.1302562651732977,0.5789040063868164,3,27,W,R,
,,3,Main,8,1.3385602000007566,up,1,90,up,0.45448979591836736,conf,0.8,1.1460111000005782,4.037838713016443,2.7008624645156916,0.2791985056779495,3,27,W,R,
,,3,Main,9,1.5370188000006237,up,1,90,up,0.39387755102040817,conf,0.72,1.5310081999996328,4.98742116327613,3.7521139651388693,0.42158247660892245,3,27,W,R,
,,3,Main,10,1.252045299999736,up,1,90,up,0.39387755102040817,conf,0.76,0.6713270000000193,3.7263685461169533,1.4755775740494794,0.7472405822287119,3,27,W,R,
,,3,Main,11,1.252045299999736,[],0,270,down,0.35346938775510206,None,None,None,None,3.48395222906431,0.7472405822287119,3,27,W,R,
,,3,Main,12,1.1148428999995303,down,1,270,down,0.4140816326530612,conf,0.78,1.0700693999997384,2.055559314091941,2.8328532423796418,0.6421589023387111,3,27,W,R,
,,3,Main,13,1.3187681999997949,up,1,90,up,0.45448979591836736,conf,0.32000000000000006,0.9721493000006376,3.0227627850535006,2.904334838452419,0.2903373276764523,3,27,W,R,
,,3,Main,14,1.2683401000003869,down,1,270,down,0.45448979591836736,conf,0.5,0.9016486000000441,4.2276576873049425,2.0640245165637254,0.3831674596643206,3,27,W,R,
,,3,Main,15,1.1888179999996282,down,1,270,down,0.39387755102040817,conf,0.3799999999999999,1.247994600000311,2.2675618016981174,3.512761916581912,0.3191000540225204,3,27,W,R,
,,3,Main,16,1.2920202999994217,down,1,270,down,0.4140816326530612,conf,0.56,1.0848469000002297,4.284111517998025,2.4026324171699796,0.3820409801127271,3,27,W,R,
,,3,Main,17,1.3694305999997596,up,1,90,up,0.4342857142857143,conf,0.24,0.9026622999999745,3.6438047812819834,1.829470601877265,0.46391732239638,3,27,W,R,
,,3,Main,18,0.9550874000005933,down,1,270,down,0.4140816326530612,control,0.6000000000000001,1.1257672000001548,3.1249973558804247,2.9055095690954316,0.3015125359440245,3,27,W,R,
,,3,Main,19,1.3465724999996382,up,1,90,up,0.29285714285714287,conf,0.1399999999999999,1.779217499999504,3.263304133931814,1.878773235632771,0.4115312921517857,3,27,W,R,
,,3,Main,20,1.3069382000003316,up,1,90,up,0.3736734693877551,control,0.1200000000000001,1.351525600000059,3.3181399275526426,2.3770437707298533,0.2899211980708041,3,27,W,R,
,,3,Main,21,1.4920859000003475,down,1,270,down,0.39387755102040817,control,0.72,0.8126914000004035,3.3899710603296174,3.3002084848388407,0.702069430575361,3,27,W,R,
,,3,Main,22,1.0382417999999234,down,1,270,down,0.29285714285714287,conf,0.06000000000000005,0.9333294999996724,4.832611480068956,2.3854392681622665,0.574357679354314,3,27,W,R,
,,3,Main,23,1.2179823999995278,up,1,90,up,0.19183673469387755,conf,0.0,1.5315812999997434,2.564364972742014,1.7588054436691225,0.6754102060209773,3,27,W,R,
,,3,Main,24,1.162493099999665,down,1,270,down,0.4140816326530612,conf,0.6599999999999999,0.9275314999995317,4.897576356153949,2.0017656185892903,0.4665418458230979,3,27,W,R,
,,3,Main,25,1.2325372999994215,down,1,270,down,0.2524489795918367,conf,0.08000000000000007,1.0216120999994018,2.707609755081637,1.3625255818048245,0.40334418573320713,3,27,W,R,
,,3,Main,26,1.2883146999993187,down,1,270,down,0.19183673469387755,control,0.3999999999999999,1.128719600000295,4.720888197224696,2.280559175363951,0.5766217390565211,3,27,W,R,
,,3,Main,27,1.622569800000747,down,1,270,down,0.2524489795918367,conf,0.040000000000000036,1.2586256999993566,4.310310250457841,2.6295354282633454,0.38994653119743367,3,27,W,R,
,,3,Main,28,1.6576218999998673,up,1,90,up,0.23224489795918368,conf,0.020000000000000018,1.8468603000001167,3.1375459506929726,2.213726987196921,0.7055812914928721,3,27,W,R,
,,3,Main,29,1.5404521000000386,down,1,270,down,0.23224489795918368,conf,0.19999999999999996,0.9829538000003595,3.753313109475802,3.1719978505380877,0.4547341638889169,3,27,W,R,
,,3,Main,30,1.7180322000003798,up,1,90,up,0.2120408163265306,conf,0.08000000000000007,0.908468399999947,3.6057092759313845,1.3947314739271146,0.6126375249330482,3,27,W,R,
,,3,Main,31,1.623940099999345,up,1,90,up,0.19183673469387755,control,0.17999999999999994,0.8706705999993574,4.7815524121890665,2.1301913589022337,0.4970406594249225,3,27,W,R,
,,3,Main,32,1.934689800000342,up,1,90,up,0.23224489795918368,conf,0.020000000000000018,1.074634700000388,4.221321165244847,3.7391692725608388,0.6126421093017762,3,27,W,R,
,,3,Main,33,1.5313077000000703,up,0,270,down,0.11102040816326529,conf,0.28,1.1757559999996374,4.333478666172505,2.701998684695193,0.6946758857736861,3,27,W,R,
,,3,Main,34,1.5348590999992666,up,1,90,up,0.15142857142857144,conf,0.3600000000000001,1.0871059000000969,2.4911491052217185,2.0489731403545757,0.2901683870269024,3,27,W,R,
,,3,Main,35,1.2188451000001805,up,0,270,down,0.23224489795918368,conf,0.30000000000000004,0.8106826000002911,3.7341917865034038,3.2905181231402647,0.4896542287766901,3,27,W,R,
,,3,Main,36,1.31443709999985,up,1,90,up,0.2120408163265306,conf,0.19999999999999996,1.0810928999999305,4.277355228820317,1.4575086904809487,0.6909547264048566,3,27,W,R,
,,3,Main,37,1.4778912000001583,up,1,90,up,0.11102040816326529,conf,0.28,0.802082899999732,3.1048600364600945,2.7597844208950466,0.654858623494348,3,27,W,R,
,,3,Main,38,1.8282258999997794,up,1,90,up,0.11102040816326529,conf,-0.06000000000000005,1.2502721000000747,4.622831410128222,1.1755620121859698,0.4121363580833373,3,27,W,R,
,,3,Main,39,1.5102392999997392,down,0,90,up,0.13122448979591836,conf,0.020000000000000018,1.1126980999997613,3.576027142426251,2.570352987772154,0.3055356014993264,3,27,W,R,
,,3,Main,40,1.416653100000076,down,0,90,up,0.13122448979591836,conf,0.21999999999999997,1.660766599999988,2.7002680029747643,2.192410987346869,0.6268149845603488,3,27,W,R,
,,3,Main,41,1.714361700000154,up,0,270,down,0.1716326530612245,conf,0.040000000000000036,1.1050621999993382,3.368941911063053,3.1498124537217667,0.5856180404136407,3,27,W,R,
,,3,Main,42,1.722305399999641,up,0,270,down,0.2726530612244898,control,0.08000000000000007,1.4971903999994538,2.2673076966388352,3.885619947760402,0.718731104508721,3,27,W,R,
,,3,Main,43,1.400672200000372,up,1,90,up,0.4140816326530612,conf,0.6000000000000001,1.1976785999995627,3.646161247079542,2.13864544543487,0.5486414937776309,3,27,W,R,
,,3,Main,44,1.6654668999999558,down,1,270,down,0.2726530612244898,conf,0.43999999999999995,0.7171633999996629,4.026644479747372,1.7320580606763583,0.6575620596165541,3,27,W,R,
,,3,Main,45,1.722282499999892,down,1,270,down,0.19183673469387755,control,0.1200000000000001,1.0317125000001397,2.631827863450839,2.397773584595907,0.4546545686624789,3,27,W,R,
,,4,Main,0,1.5596863999999186,down,0,90,up,0.1716326530612245,conf,0.020000000000000018,0.8725774000004094,3.414226152958102,3.831301839788558,0.6310419817775704,3,27,W,R,
,,4,Main,1,1.6921204000000216,down,1,270,down,0.1716326530612245,conf,0.08000000000000007,1.0846452999994654,3.968348441147623,1.4697563836872582,0.40748542988152714,3,27,W,R,
,,4,Main,2,1.316523800000141,down,1,270,down,0.23224489795918368,conf,0.24,1.0095444999997198,3.2326923893641615,2.983245330760348,0.4814806998147278,3,27,W,R,
,,4,Main,3,1.091540100000202,down,1,270,down,0.2524489795918367,conf,0.8,0.8062255999993795,2.481569509204687,3.0882408699009147,0.5466476089793489,3,27,W,R,
,,4,Main,4,1.1838739999993777,down,1,270,down,0.2120408163265306,conf,0.72,0.7543288000006214,2.42476904325646,2.6427337226943073,0.4108342021005481,3,27,W,R,
,,4,Main,5,1.3959045000001424,down,0,90,up,0.4140816326530612,control,0.3799999999999999,1.158355799999299,4.232299620669976,1.5093337827520146,0.4457589528407149,3,27,W,R,
,,4,Main,6,1.876705600000605,up,1,90,up,0.49489795918367346,conf,0.06000000000000005,1.1472192000001087,3.7408479726863564,1.7277089356660458,0.5391821582390091,3,27,W,R,
,,4,Main,7,0.8629773000002388,down,1,270,down,0.49489795918367346,conf,0.8799999999999999,2.560743800000637,3.197803712488823,2.166692488164477,0.48532993008584513,3,27,W,R,
,,4,Main,8,1.5396875999995245,up,1,90,up,0.23224489795918368,conf,0.6599999999999999,1.077867399999377,4.274491262575809,2.1591922161557733,0.30823260570917793,3,27,W,R,
,,4,Main,9,1.545212700000775,up,1,90,up,0.15142857142857144,conf,0.17999999999999994,0.8729398999994373,3.5676105682371277,3.2570150069226695,0.40505652112762697,3,27,W,R,
,,4,Main,10,1.3534611999994013,up,1,90,up,0.2524489795918367,conf,0.19999999999999996,1.0209744999992836,2.275834153768148,2.0427791159023596,0.701812810436362,3,27,W,R,
,,4,Main,11,1.0971507999993264,up,1,90,up,0.4746938775510204,conf,0.8600000000000001,2.2378747000002477,2.388317487892486,2.2372461987994208,0.4769535565497341,3,27,W,R,
,,4,Main,12,0.9665224000000308,down,1,270,down,0.39387755102040817,control,0.9199999999999999,0.9444489999996222,4.551462205967358,3.340413583965633,0.4741201037500919,3,27,W,R,
,,4,Main,13,1.279347300000154,up,1,90,up,0.19183673469387755,conf,0.56,0.8443896000007953,2.2281780640951308,3.4654280743301102,0.25961990456842565,3,27,W,R,
,,4,Main,14,1.389555300000211,up,1,90,up,0.07061224489795918,control,0.3400000000000001,0.8289000000004307,3.638507081422277,2.154387721830294,0.38900430833485006,3,27,W,R,
,,4,Main,15,1.3813894999993863,up,1,90,up,0.39387755102040817,control,0.52,1.016017799999645,3.0592477325972602,1.617360468407906,0.28126857055809257,3,27,W,R,
,,4,Main,16,1.5341284000005544,up,0,270,down,0.4342857142857143,conf,0.8600000000000001,0.7788529999997991,3.247662939608951,2.198887708111802,0.4115239198380799,3,27,W,R,
,,4,Main,17,1.0403956999998627,up,1,90,up,0.49489795918367346,conf,0.8799999999999999,0.9301034999998592,2.5541890475412243,3.2675346213445073,0.5616755296750529,3,27,W,R,
,,4,Main,18,1.1702693999995972,up,0,270,down,0.23224489795918368,control,0.72,0.7210461000004216,2.54190445309146,1.7753878658447957,0.7220788354736086,3,27,W,R,
,,4,Main,19,1.5122669000002134,up,0,270,down,0.4342857142857143,conf,0.17999999999999994,0.7086503999998968,4.582489960568882,1.6744963273413744,0.6039441064026332,3,27,W,R,
,,4,Main,20,1.580000399999335,up,1,90,up,0.19183673469387755,conf,0.28,0.9618273000005502,2.4785429878137863,2.8502461533843575,0.5335387084505822,3,27,W,R,
,,4,Main,21,0.8536518000000797,down,1,270,down,0.5353061224489796,conf,0.41999999999999993,0.7975851999999577,2.8663959716105745,2.7289815787513185,0.3354785457178393,3,27,W,R,
,,4,Main,22,1.4249668000002202,up,0,270,down,0.2120408163265306,conf,0.3600000000000001,0.760298000000148,4.775749230639023,2.225087051960422,0.35446405433664624,3,27,W,R,
,,4,Main,23,1.4249668000002202,[],0,270,down,0.1716326530612245,None,None,None,None,3.1869181263393163,0.35446405433664624,3,27,W,R,
