thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,1,SC dotlife,0,0.41428239999731886,down,1,270,down,0.3,29,0,30,Man,Right,
,,1,SC dotlife,1,0.34449989999848185,up,1,90,up,0.3,25,0,30,Man,Right,
,,1,SC dotlife,2,0.4276726000025519,down,1,270,down,0.3,23,0,30,Man,Right,
,,1,SC dotlife,3,0.40998209999816027,up,1,90,up,0.3,21,0,30,Man,Right,
,,1,SC dotlife,4,0.4134743999966304,up,1,90,up,0.3,19,0,30,Man,Right,
,,1,SC dotlife,5,0.4284074999995937,up,1,90,up,0.3,17,0,30,Man,Right,
,,1,SC dotlife,6,0.3307663000014145,up,1,90,up,0.3,15,0,30,Man,Right,
,,1,SC dotlife,7,0.47606140000061714,up,1,90,up,0.3,13,0,30,Man,Right,
,,1,SC dotlife,8,0.3621997999980522,down,1,270,down,0.3,13,0,30,Man,Right,
,,1,SC dotlife,9,0.4789807000015571,down,1,270,down,0.3,11,0,30,Man,Right,
,,1,SC dotlife,10,0.3786545999973896,down,1,270,down,0.3,11,0,30,Man,Right,
,,1,SC dotlife,11,0.3969171000026108,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,12,0.34576430000015534,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,13,0.36096769999858225,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,14,0.3273542999995698,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,15,0.36261730000114767,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,16,0.3771948999965389,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,17,0.41223579999859794,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,18,0.3630259000019578,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,19,0.6281244000019797,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,20,0.37636120000024675,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,21,0.3937906999999541,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,22,0.6293640000003506,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,23,0.29536150000058115,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,24,0.36182270000063,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,25,0.4275951999989047,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,26,0.4622010999992199,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,27,0.2953906000002462,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,28,0.6774229000002379,down,0,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,29,0.5129414000002726,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,30,0.3090327999998408,up,0,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,31,0.41215229999943404,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,32,0.546396999998251,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,33,0.37678370000139694,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,34,0.3801950000015495,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,35,0.3632376999994449,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,36,0.36302909999722033,up,0,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,37,0.4138261000007333,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,38,0.348408499998186,down,0,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,39,0.42775450000044657,down,1,270,down,0.3,11,0,30,Man,Right,
,,2,SC coherence,0,0.002945800002635224,,1,90,up,0.3,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,1,0.006120799997006543,,1,90,up,0.0,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,2,0.007974200001626741,,1,270,down,0.2833333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,3,0.011596200001804391,,1,270,down,0.24166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,4,0.00820910000038566,,1,90,up,0.21666666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,5,0.009182100002362859,,0,270,down,0.2,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,6,0.008938499999203486,,0,90,up,0.35833333333333334,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,7,0.00951100000020233,,0,270,down,0.5166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,8,0.007972600000357488,,1,90,up,0.7166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,9,0.009418300000106683,,1,270,down,0.7416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,10,0.009054599999217317,,1,270,down,0.7416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,11,0.008464499998808606,,1,270,down,0.7416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,12,0.008633900000859285,,1,90,up,0.7416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,13,0.009169500001007691,,1,270,down,0.7416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,14,0.007820900002116105,,1,270,down,0.7166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,15,0.008290400000987574,,1,270,down,0.7166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,16,0.009287600001698593,,1,90,up,0.44166666666666665,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,17,0.00867850000213366,,1,270,down,0.7166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,18,0.009438999997655628,,0,270,down,0.4,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,19,0.010089900002640206,,1,270,down,0.7,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,20,0.009507499999017455,,1,270,down,0.7,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,21,0.008498300001519965,,1,90,up,0.6833333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,22,0.009018600001581945,,1,270,down,0.6833333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,23,0.010063000001537148,,1,90,up,0.6583333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,24,0.007654799999727402,,1,270,down,0.6583333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,25,0.008087099999102065,,1,90,up,0.4583333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,26,0.009455700001126388,,1,90,up,0.6416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,27,0.007840700000087963,,1,90,up,0.4166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,28,0.008637200000521261,,1,90,up,0.4,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,29,0.008758199997828342,,1,90,up,0.38333333333333336,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,30,0.008684200001880527,,1,90,up,0.35833333333333334,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,31,0.009154999999736901,,0,90,up,0.3416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,32,0.009100199997192249,,1,90,up,0.6583333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,33,0.009751199999300297,,1,270,down,0.6583333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,34,0.006757700000889599,,1,90,up,0.6416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,35,0.009133399998972891,,1,270,down,0.6416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,36,0.008323699999891687,,1,270,down,0.4,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,37,0.011060600001655985,,1,270,down,0.38333333333333336,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,38,0.009294399998907465,,1,90,up,0.6583333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,39,0.008759899999859044,,1,270,down,0.35833333333333334,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,40,0.008794599998509511,,1,270,down,0.3416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,41,0.009108299997024005,,1,270,down,0.3416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,42,0.009447899999941,,1,90,up,0.31666666666666665,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,43,0.009859500001766719,,1,270,down,0.3,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,44,0.009511500000371598,,0,90,up,0.2833333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,45,0.009149599998636404,,1,270,down,0.6833333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,46,0.010236199999781093,,1,90,up,0.6583333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,47,0.00866169999790145,,1,270,down,0.6583333333333333,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,48,0.008900899996660883,,0,270,down,0.3416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,49,0.009412600000359816,,0,270,down,0.6166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,50,0.00945770000180346,,1,90,up,0.8416666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,51,0.009246599998732563,,1,90,up,0.8166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,52,0.009412200000951998,,1,270,down,0.8166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,53,0.008617899999080691,,1,90,up,0.8166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,54,0.008317599997099023,,1,270,down,0.8,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,55,0.008484399997541914,,1,90,up,0.35833333333333334,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,56,0.01038200000039069,,1,270,down,0.8166666666666667,7.736627679182354,0,30,Man,Right,
,,2,SC coherence,57,0.007964399999764282,,0,90,up,0.3416666666666667,7.736627679182354,0,30,Man,Right,
