thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,2,SC coherence,0,0.004282900001271628,up,1,270,down,0.3,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,1,0.0021549999983108137,up,0,90,up,0.0,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,2,0.005526799999643117,up,1,270,down,0.2833333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,3,0.010269700000208104,up,0,270,down,0.24166666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,4,0.008023499998671468,up,0,90,up,0.4,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,5,0.008790500000031898,up,1,270,down,0.5583333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,6,0.006924499997694511,up,1,270,down,0.5416666666666666,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,7,0.008284799998364178,up,0,90,up,0.5416666666666666,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,8,0.008676500001456589,up,1,270,down,0.6583333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,9,0.00932230000034906,up,1,270,down,0.6583333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,10,0.008967199999460718,up,1,90,up,0.6416666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,11,0.009855000000243308,up,1,90,up,0.6416666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,12,0.009262599996873178,up,1,270,down,0.6416666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,13,0.002934399999503512,up,1,90,up,0.6166666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,14,0.002717400002438808,up,1,270,down,0.6166666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,15,0.002464299999701325,up,1,270,down,0.6166666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,16,0.0025107999972533435,up,1,270,down,0.6166666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,17,0.011715399999957299,up,1,270,down,0.6,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,18,0.007528899997851113,up,1,270,down,0.6,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,19,0.00743010000223876,up,1,90,up,0.6,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,20,0.0057267000011052005,up,1,90,up,0.5833333333333334,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,21,0.008743599999434082,up,1,270,down,0.5833333333333334,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,22,0.007271099999343278,up,1,270,down,0.5583333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,23,0.009149399997113505,up,1,270,down,0.48333333333333334,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,24,0.009095299999898998,up,1,270,down,0.4583333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,25,0.006825899999967078,up,1,90,up,0.44166666666666665,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,26,0.009047299998201197,up,1,90,up,0.44166666666666665,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,27,0.010955199999443721,up,1,270,down,0.4166666666666667,28.41714398883313,0,30,Man,Right,
