thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,2,SC coherence,0,0.004314600002544466,up,1,270,down,0.3,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,1,0.0022090999991633,up,1,270,down,0.0,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,2,0.003540700003213715,up,1,270,down,0.2833333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,3,0.007996799999091309,up,1,270,down,0.24166666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,4,0.009375000001455192,up,1,270,down,0.21666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,5,0.0087561000000278,up,1,270,down,0.18333333333333332,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,6,0.008345400001417147,up,1,90,up,0.15833333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,7,0.0091673000024457,up,1,90,up,0.14166666666666666,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,8,0.008893700000044191,up,1,90,up,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,9,0.008828199999697972,up,1,90,up,0.1,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,10,0.008540399998310022,up,1,90,up,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,11,0.009240600000339327,up,0,90,up,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,12,0.00920879999830504,up,1,270,down,0.14166666666666666,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,13,0.010411500003101537,up,1,270,down,0.14166666666666666,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,14,0.0036293000011937693,up,1,270,down,0.14166666666666666,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,15,0.005498200000147335,up,1,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,16,0.0060427999997045845,up,1,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,17,0.00402129999929457,up,1,90,up,0.11666666666666667,28.41714398883313,0,30,Man,Right,
