thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,1,SC dotlife,0,0.4037486999986868,up,1,90,up,0.3,29,0,30,Man,Right,
,,1,SC dotlife,1,0.31995850000021164,down,1,270,down,0.3,25,0,30,Man,Right,
,,1,SC dotlife,2,0.3119174000021303,up,0,270,down,0.3,23,0,30,Man,Right,
,,1,SC dotlife,3,0.3784273999990546,down,1,270,down,0.3,35,0,30,Man,Right,
,,1,SC dotlife,4,0.3458878999990702,down,1,270,down,0.3,33,0,30,Man,Right,
,,1,SC dotlife,5,0.31034340000041993,down,1,270,down,0.3,33,0,30,Man,Right,
,,1,SC dotlife,6,0.34549970000080066,up,1,90,up,0.3,33,0,30,Man,Right,
,,1,SC dotlife,7,0.5094697999993514,up,1,90,up,0.3,31,0,30,Man,Right,
,,1,SC dotlife,8,0.3793939999995928,down,0,90,up,0.3,31,0,30,Man,Right,
,,1,SC dotlife,9,0.36238830000002054,up,1,90,up,0.3,37,0,30,Man,Right,
,,1,SC dotlife,10,0.37835139999879175,down,1,270,down,0.3,37,0,30,Man,Right,
,,1,SC dotlife,11,0.3913500999988173,up,1,90,up,0.3,37,0,30,Man,Right,
,,1,SC dotlife,12,0.3799124999968626,down,1,270,down,0.3,37,0,30,Man,Right,
,,1,SC dotlife,13,0.4972020999994129,up,1,90,up,0.3,37,0,30,Man,Right,
,,1,SC dotlife,14,0.41173479999997653,up,1,90,up,0.3,35,0,30,Man,Right,
,,1,SC dotlife,15,0.3969290999993973,down,1,270,down,0.3,35,0,30,Man,Right,
,,1,SC dotlife,16,0.42847880000044825,up,1,90,up,0.3,35,0,30,Man,Right,
,,1,SC dotlife,17,0.4122685000002093,down,1,270,down,0.3,35,0,30,Man,Right,
,,1,SC dotlife,18,0.4792620000007446,down,1,270,down,0.3,35,0,30,Man,Right,
,,1,SC dotlife,19,0.34688960000130464,up,1,90,up,0.3,33,0,30,Man,Right,
,,1,SC dotlife,20,0.33033380000051693,down,1,270,down,0.3,33,0,30,Man,Right,
,,1,SC dotlife,21,0.44522979999965173,up,1,90,up,0.3,33,0,30,Man,Right,
,,1,SC dotlife,22,0.3309539000001678,up,1,90,up,0.3,33,0,30,Man,Right,
,,1,SC dotlife,23,0.3946716999998898,up,1,90,up,0.3,33,0,30,Man,Right,
,,1,SC dotlife,24,0.4300495999996201,down,1,270,down,0.3,31,0,30,Man,Right,
,,1,SC dotlife,25,0.5113294000002497,up,1,90,up,0.3,31,0,30,Man,Right,
,,1,SC dotlife,26,0.46036410000306205,up,1,90,up,0.3,31,0,30,Man,Right,
,,1,SC dotlife,27,0.3617573000010452,down,1,270,down,0.3,31,0,30,Man,Right,
,,1,SC dotlife,28,0.39193650000015623,up,0,270,down,0.3,29,0,30,Man,Right,
,,1,SC dotlife,29,0.39615609999964363,down,1,270,down,0.3,33,0,30,Man,Right,
,,1,SC dotlife,30,0.4481344999985595,up,1,90,up,0.3,33,0,30,Man,Right,
,,1,SC dotlife,31,0.39585579999766196,up,0,270,down,0.3,33,0,30,Man,Right,
,,1,SC dotlife,32,0.41289619999952265,down,1,270,down,0.3,37,0,30,Man,Right,
,,1,SC dotlife,33,0.32797500000015134,down,1,270,down,0.3,37,0,30,Man,Right,
,,1,SC dotlife,34,0.4614121000013256,up,1,90,up,0.3,37,0,30,Man,Right,
,,1,SC dotlife,35,0.4075918999988062,up,1,90,up,0.3,37,0,30,Man,Right,
,,1,SC dotlife,36,0.3764139000013529,down,1,270,down,0.3,37,0,30,Man,Right,
,,1,SC dotlife,37,0.7793228999980784,up,1,90,up,0.3,35,0,30,Man,Right,
,,1,SC dotlife,38,0.4629023999987112,down,1,270,down,0.3,35,0,30,Man,Right,
,,1,SC dotlife,39,0.4446568000021216,up,1,90,up,0.3,35,0,30,Man,Right,
