thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,1,SC dotlife,0,0.8269175000023097,up,1,90,up,0.3,11,0,30,Man,Right,
,,1,SC dotlife,1,0.5772873000241816,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,2,1.1952285000006668,up,0,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,3,0.6117202999885194,up,1,90,up,0.3,11,0,30,Man,Right,
,,1,SC dotlife,4,0.5447297000209801,up,1,90,up,0.3,11,0,30,Man,Right,
,,1,SC dotlife,5,0.6118733999901451,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,6,0.5142796000000089,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,7,0.513435099972412,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,8,0.4798700999817811,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,9,0.49616330000571907,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,10,0.5304660000256263,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,11,0.46055650000926107,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,12,0.6453725000028498,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,13,0.6618389000068419,up,0,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,14,0.6632098999689333,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,15,0.6448707000236027,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,16,0.4950135999824852,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,17,0.7119086000020616,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,18,0.49677909997990355,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,19,0.6133953000535257,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,20,0.4632281000376679,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,21,0.478839399991557,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,22,0.47944109997479245,up,1,90,up,0.3,5,0,30,Man,Right,
,,1,SC dotlife,23,0.8136839999933727,down,1,270,down,0.3,5,0,30,Man,Right,
,,1,SC dotlife,24,0.4799173000501469,up,0,270,down,0.3,5,0,30,Man,Right,
,,1,SC dotlife,25,0.3796221999800764,down,0,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,26,0.2959848999744281,up,0,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,27,0.6299206999829039,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,28,0.4603273999528028,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,29,0.6113828000379726,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,30,0.4811943999957293,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,31,0.5296765000093728,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,32,0.33148950000759214,up,0,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,33,0.412899799994193,up,0,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,34,0.2794298999942839,down,0,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,35,1.1291846000240184,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,36,0.6779035999788903,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,37,0.6113743999740109,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,38,0.6297846999950707,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,39,0.4268417000421323,up,1,90,up,0.3,9,0,30,Man,Right,
,,2,SC coherence,0,0.6361879000323825,up,1,90,up,0.3,8.307337595094062,0,30,Man,Right,
,,2,SC coherence,1,0.8499292999622412,down,1,270,down,0.0,8.307337595094062,0,30,Man,Right,
,,2,SC coherence,2,0.4271685999701731,up,1,90,up,0.2833333333333333,8.307337595094062,0,30,Man,Right,
,,2,SC coherence,3,0.661542100016959,up,1,90,up,0.24166666666666667,8.307337595094062,0,30,Man,Right,
