thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,sub,age,gender,handedness,
,,1,SC dotlife,31,0.529854999971576,down,1,270,down,0.3,9,,,,,,,0,30,Man,Right,
,,1,SC dotlife,32,0.5443819999927655,down,1,270,down,0.3,9,,,,,,,0,30,Man,Right,
,,1,SC dotlife,33,0.5127335000433959,down,1,270,down,0.3,9,,,,,,,0,30,Man,Right,
,,1,SC dotlife,34,0.5439331000088714,up,1,90,up,0.3,9,,,,,,,0,30,Man,Right,
,,1,SC dotlife,35,0.764849100029096,up,1,90,up,0.3,9,,,,,,,0,30,Man,Right,
,,1,SC dotlife,36,0.7611707000178285,down,1,270,down,0.3,9,,,,,,,0,30,Man,Right,
,,1,SC dotlife,37,0.7279594999854453,up,1,90,up,0.3,9,,,,,,,0,30,Man,Right,
,,1,SC dotlife,38,0.6105417999788187,down,1,270,down,0.3,9,,,,,,,0,30,Man,Right,
,,1,SC dotlife,39,0.6112767999875359,up,1,90,up,0.3,9,,,,,,,0,30,Man,Right,
,,2,SC coherence,0,0.4916873999754898,down,1,270,down,0.3,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,1,nan,[],0,90,up,0.0,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,2,0.6782570999930613,up,1,90,up,0.2833333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,3,0.5446463999687694,down,1,270,down,0.24166666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,4,0.6287154000019655,down,1,270,down,0.21666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,5,0.6110466999816708,down,1,270,down,0.18333333333333332,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,6,0.6597314000246115,up,1,90,up,0.15833333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,7,0.5437338000047021,down,1,270,down,0.14166666666666666,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,8,0.8111472000018694,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,9,nan,[],0,90,up,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,10,0.6086440000217408,down,1,270,down,0.18333333333333332,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,11,0.8605110000353307,down,1,270,down,0.18333333333333332,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,12,0.8424727999954484,down,1,270,down,0.15833333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,13,0.6260640000109561,up,1,90,up,0.15833333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,14,0.7607810999616049,up,1,90,up,0.15833333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,15,0.6768250000313856,down,1,270,down,0.14166666666666666,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,16,0.6754523999989033,up,1,90,up,0.14166666666666666,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,17,0.7933274999959394,down,1,270,down,0.14166666666666666,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,18,0.9430369000183418,up,1,90,up,0.14166666666666666,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,19,0.6941602000151761,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,20,0.9935534999822266,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,21,0.6927281999960542,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,22,0.8437873999937437,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,23,0.7610799999674782,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,24,0.7603604000178166,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,25,0.7613577999873087,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,26,0.7451845000032336,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,27,0.8280860999948345,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,28,0.5943990999949165,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,29,0.7598603999940678,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,30,0.7775060000130907,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,31,0.579112300009001,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,32,0.7600252999691293,up,1,90,up,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,33,0.6608178000315093,down,1,270,down,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,34,0.6772618999821134,up,1,90,up,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,35,0.7440923000103794,down,1,270,down,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,36,0.8273955999757163,up,1,90,up,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,37,0.6938252000254579,down,1,270,down,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,38,0.6764776999480091,up,1,90,up,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,39,0.8281568000093102,down,1,270,down,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,40,0.7590359000023454,down,1,270,down,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,41,1.061823500029277,up,1,90,up,0.058333333333333334,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,42,0.6606141000520438,down,1,270,down,0.058333333333333334,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,43,0.8436838999623433,up,1,90,up,0.058333333333333334,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,44,1.0587686999933794,down,0,90,up,0.058333333333333334,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,45,1.1593890999793075,down,1,270,down,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,46,0.8611021999968216,up,1,90,up,0.058333333333333334,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,47,1.144291099975817,down,0,90,up,0.058333333333333334,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,48,0.7593291000230238,down,1,270,down,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,49,0.8934912999975495,down,1,270,down,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,50,1.0435795999947004,up,0,270,down,0.058333333333333334,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,51,0.9772330999840051,up,1,90,up,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,52,1.1265245000249706,down,0,90,up,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,53,0.87922790000448,up,1,90,up,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,54,nan,[],0,270,down,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,55,0.8428340000100434,up,1,90,up,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,56,0.7431404999806546,up,1,90,up,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,57,0.7936445000232197,down,1,270,down,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,58,0.7422354000154883,up,1,90,up,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,59,1.0266818000236526,up,1,90,up,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,60,0.9778639000141993,down,1,270,down,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,61,0.6276469999575056,down,1,270,down,0.08333333333333333,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,62,0.776689299964346,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,63,0.6756346999900416,down,1,270,down,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,64,0.6947939999517985,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,65,0.8259097000118345,up,1,90,up,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,66,0.8115868999739178,down,1,270,down,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,67,0.8771435999660753,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,68,0.7096710999612696,down,1,270,down,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,69,0.711014200001955,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,70,0.6778793000266887,up,1,90,up,0.058333333333333334,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,71,0.694095799990464,down,1,270,down,0.058333333333333334,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,72,0.793946199992206,up,0,270,down,0.058333333333333334,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,73,0.859064300020691,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,74,0.7094397000037134,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,75,0.712152199994307,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,76,0.7293053999892436,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,77,0.9798625999828801,up,1,90,up,0.1,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,78,1.3931557999458164,up,1,90,up,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,2,SC coherence,79,0.6442213999689557,down,1,270,down,0.11666666666666667,7.95556425088969,,,,,,,0,30,Man,Right,
,,3,Training - scale,0,1.3218061000225134,up,1,90,up,1.0,,None,4.026184499962255,,,,,0,30,Man,Right,
,,3,Training - scale,1,0.7927079000510275,down,1,270,down,0.4,,1.0,1.4639465000363998,,,,,0,30,Man,Right,
,,3,Training - scale,2,0.7817796000163071,up,1,90,up,0.2,,1.0,1.3295663999742828,,,,,0,30,Man,Right,
,,3,Training - scale,3,0.8010440999642015,down,1,270,down,0.30000000000000004,,1.0,1.2788774000364356,,,,,0,30,Man,Right,
,,3,Training - scale,4,0.7646595000405796,up,1,90,up,0.7000000000000001,,1.0,1.0963117000064813,,,,,0,30,Man,Right,
,,3,Training - scale,5,0.8820828000316396,up,1,90,up,0.8,,1.0,1.0126028999802656,,,,,0,30,Man,Right,
,,3,Training - scale,6,0.6325320999603719,down,1,270,down,0.9,,1.0,2.9780096000176854,,,,,0,30,Man,Right,
,,3,Training - scale,7,1.8154034999897704,down,1,270,down,0.1,,1.0,1.1790738999843597,,,,,0,30,Man,Right,
,,3,Training - scale,8,0.8488906000275165,up,1,90,up,0.5,,1.0,1.0137185000348836,,,,,0,30,Man,Right,
,,3,Training - scale,9,0.7820519999950193,down,1,270,down,0.6,,1.0,0.8965718999970704,,,,,0,30,Man,Right,
,,2,Main,0,1.3411930999718606,down,1,270,down,0.05,,None,None,2.3626002203110725,1.9174747582918825,conf,0.5,0,30,Man,Right,
,,2,Main,1,1.2424251000047661,up,1,90,up,0.075,,0.94,2.258759700052906,2.5958032230568273,2.7895440137566743,conf,0.5,0,30,Man,Right,
,,2,Main,2,1.889165000000503,up,1,90,up,0.06666666666666667,,0.5,1.7453984000021592,3.891489147303062,2.4993398867861174,conf,0.5,0,30,Man,Right,
,,2,Main,3,1.889165000000503,[],0,270,down,0.025,,None,None,None,3.426610061077627,None,0.5,0,30,Man,Right,
,,2,Main,4,1.0840910999686457,up,1,90,up,0.05,,1.0,0.7826804000069387,2.3324419800592042,1.606647315985785,conf,0.5,0,30,Man,Right,
,,2,Main,5,1.0710496000247076,down,1,270,down,0.075,,0.86,0.8372497000382282,4.97817042251163,3.836201886329737,conf,0.5,0,30,Man,Right,
,,2,Main,6,1.608381099998951,down,1,270,down,0.05,,0.84,1.56623799999943,4.088955510019421,2.085675352042145,conf,0.5,0,30,Man,Right,
,,2,Main,7,0.8119046000065282,up,1,90,up,0.125,,1,0.8783369000302628,2.481270572867925,2.2645688122050074,conf,0.5,0,30,Man,Right,
,,2,Main,8,1.6663539000437595,up,1,90,up,0.06666666666666667,,1.0,1.5995621000183746,2.3296699628258177,3.470925403800563,conf,0.5,0,30,Man,Right,
,,2,Main,9,1.5232409000163898,down,1,270,down,0.06666666666666667,,1.0,0.9471299999859184,3.0239533619215804,1.052454171488894,conf,0.5,0,30,Man,Right,
,,2,Main,10,1.093652400013525,up,1,90,up,0.075,,1.0,0.9672939999727532,4.639451253126279,1.9407778376740805,conf,0.5,0,30,Man,Right,
,,2,Main,11,1.0054772999719717,down,1,270,down,0.06666666666666667,,1.0,0.8963491999893449,4.171503100160969,2.0536132229555926,conf,0.5,0,30,Man,Right,
,,2,Main,12,1.6931822000187822,up,1,90,up,0.025,,1.0,1.2784442999982275,2.4630650615807435,3.001163905468721,conf,0.5,0,30,Man,Right,
,,2,Main,13,0.9418605999671854,down,1,270,down,0.075,,1,0.8096325999940746,2.9623742370802955,1.3899427046313129,conf,0.5,0,30,Man,Right,
,,2,Main,14,1.2227111999527551,up,1,90,up,0.06666666666666667,,1.0,0.8989721999969333,3.954118602893188,2.826732069315114,conf,0.5,0,30,Man,Right,
,,2,Main,15,1.2354308999492787,down,1,270,down,0.06666666666666667,,1.0,1.052676999999676,2.2472059549094467,1.8083916807999767,conf,0.5,0,30,Man,Right,
,,2,Main,16,1.0720704999985173,up,1,90,up,0.05,,1.0,0.9977307000081055,2.4052018936084942,3.4499568518185093,conf,0.5,0,30,Man,Right,
,,2,Main,17,0.8123889999696985,down,1,270,down,0.125,,1.0,1.0258202999830246,3.267261212932098,2.3114793037928725,conf,0.5,0,30,Man,Right,
,,2,Main,18,1.6857114000013098,down,1,270,down,0.075,,0.72,1.6874522999860346,2.6616621650018986,3.4680369377717057,conf,0.5,0,30,Man,Right,
,,2,Main,19,1.6622135999496095,down,1,270,down,0.025,,0.8,1.7371688000275753,4.17095502386769,3.9067344767393486,conf,0.5,0,30,Man,Right,
,,2,Main,20,1.4205555999651551,up,1,90,up,0.025,,1.0,0.8665819999878295,2.4178046343577746,2.7274631080174494,conf,0.5,0,30,Man,Right,
,,2,Main,21,1.1533013000153005,up,1,90,up,0.05,,1.0,0.8874899999937043,2.946653856752998,1.7765385257820911,conf,0.5,0,30,Man,Right,
,,2,Main,22,0.9872535999747925,up,1,90,up,0.125,,1.0,0.9634373000008054,4.935699971580746,3.406419563441559,conf,0.5,0,30,Man,Right,
,,2,Main,23,1.1061340000014752,down,1,270,down,0.125,,1.0,0.9743554000160657,3.0288143897552473,3.527735278129164,conf,0.5,0,30,Man,Right,
,,2,Main,24,0.9341204999946058,up,1,90,up,0.075,,1.0,0.9423094000085257,4.4872239677601655,3.0461748519066028,conf,0.5,0,30,Man,Right,
,,2,Main,25,0.9998143999837339,down,1,270,down,0.06666666666666667,,1.0,0.9731565000256523,2.555301717669691,3.4856099980001574,conf,0.5,0,30,Man,Right,
,,2,Main,26,1.6926373000023887,down,1,270,down,0.05,,0.82,1.3606617000186816,2.8785232688823714,3.0190452268344705,conf,0.5,0,30,Man,Right,
,,2,Main,27,1.058543000021018,down,1,270,down,0.06666666666666667,,1.0,0.9652523000258952,3.440208204739823,2.5880395168544186,conf,0.5,0,30,Man,Right,
,,2,Main,28,0.8758036000072025,up,1,90,up,0.06666666666666667,,1.0,0.9836389000411145,4.821048880204554,2.94764610323826,conf,0.5,0,30,Man,Right,
,,2,Main,29,1.1974753999966197,up,1,90,up,0.06666666666666667,,1.0,0.8559439000091515,3.3213549911338474,2.2820510038949537,conf,0.5,0,30,Man,Right,
,,2,Main,30,0.9987557000131346,down,1,270,down,0.06666666666666667,,0.9,1.868878000008408,2.6933471203464805,2.569463151572367,conf,0.5,0,30,Man,Right,
,,2,Main,31,0.9767732999753207,down,1,270,down,0.075,,1.0,0.6919601999688894,3.232490740620137,3.651785193023391,conf,0.5,0,30,Man,Right,
,,2,Main,32,1.1246567000052892,down,1,270,down,0.05,,0.88,1.7734535000054166,3.447419779175898,2.7681666699058383,conf,0.5,0,30,Man,Right,
,,2,Main,33,1.0950563999940641,up,1,90,up,0.075,,0.76,1.1186242999974638,4.105218379345441,2.870685629497462,conf,0.5,0,30,Man,Right,
,,2,Main,34,1.2744093000073917,up,1,90,up,0.06666666666666667,,0.84,1.6680035999743268,3.969043599496996,2.7053759998970097,conf,0.5,0,30,Man,Right,
,,2,Main,35,1.9057980999932624,up,1,90,up,0.05,,0.7,2.4649139000102878,4.220459874519561,2.7794021442213386,conf,0.5,0,30,Man,Right,
,,2,Main,36,1.6498919999576174,down,1,270,down,0.06666666666666667,,0.5,1.9330050999997184,2.196269928172712,2.5928551597359872,conf,0.5,0,30,Man,Right,
,,2,Main,37,0.8030634999740869,up,1,90,up,0.125,,1.0,0.8617590999929234,4.153132823485315,2.0473212388932143,conf,0.5,0,30,Man,Right,
,,2,Main,38,0.9808391999686137,down,1,270,down,0.06666666666666667,,1.0,0.8997087000170723,4.6767037100136655,2.191493050660272,conf,0.5,0,30,Man,Right,
,,2,Main,39,1.2874830000218935,up,1,90,up,0.06666666666666667,,1.0,0.940926400013268,4.55968634995139,3.2296519149802654,conf,0.5,0,30,Man,Right,
,,2,Main,40,1.6333537000464275,down,1,270,down,0.025,,0.66,1.3705539000220597,2.9924980276829514,2.0558161265852073,conf,0.5,0,30,Man,Right,
,,2,Main,41,1.421663599961903,up,1,90,up,0.05,,1.0,1.2357243000296876,4.382886566935602,1.7687600782704154,conf,0.5,0,30,Man,Right,
,,2,Main,42,1.7607947000069544,down,1,270,down,0.05,,0.78,1.9794046999886632,4.143646824130616,2.223692576610933,conf,0.5,0,30,Man,Right,
,,2,Main,43,0.9225149000412785,up,1,90,up,0.075,,1.0,0.9363942000200041,3.133232932480275,2.4376661997884113,conf,0.5,0,30,Man,Right,
,,2,Main,44,1.0742613999755122,up,1,90,up,0.06666666666666667,,1.0,1.1448249000241049,2.044176192540139,3.322795861965881,conf,0.5,0,30,Man,Right,
,,2,Main,45,0.9398237999994308,down,1,270,down,0.125,,1.0,0.8887284999946132,3.1299012769941803,3.322686752865971,conf,0.5,0,30,Man,Right,
,,2,Main,46,1.2893446999951266,down,1,270,down,0.075,,1.0,2.0271250000223517,3.8590321378877883,1.8428177377684396,conf,0.5,0,30,Man,Right,
,,2,Main,47,1.5529583999887109,up,1,90,up,0.025,,0.64,1.2221556999720633,3.3616450057247977,2.7252247989933385,conf,0.5,0,30,Man,Right,
,,2,Main,48,1.3207576000131667,up,1,90,up,0.075,,0.78,1.4911486000055447,2.3443254913845757,3.4148868211479133,conf,0.5,0,30,Man,Right,
,,2,Main,49,1.1629091000068001,down,1,270,down,0.075,,1.0,1.9832632999750786,3.5759896766423185,1.4490831371752662,conf,0.5,0,30,Man,Right,
,,2,Main,50,1.4980546000297181,down,1,270,down,0.05,,0.76,2.4728066999814473,2.1043655793624394,1.4173515603246583,conf,0.5,0,30,Man,Right,
,,2,Main,51,1.0974732000031509,up,1,90,up,0.05,,1.0,0.9488589999964461,2.2963130762013675,3.1737155259912138,conf,0.5,0,30,Man,Right,
,,2,Main,52,1.090007099963259,up,1,90,up,0.06666666666666667,,1.0,0.9326829999918118,4.420507640932737,2.118732377859792,conf,0.5,0,30,Man,Right,
,,2,Main,53,1.4598590999958105,down,1,270,down,0.06666666666666667,,1.0,0.960770700010471,4.195560420051956,2.705954573715163,conf,0.5,0,30,Man,Right,
,,3,Main,0,0.9359369000303559,up,1,90,up,0.05,,1.0,0.8542252999613993,3.2452775761150936,2.0911473767975863,conf,0.5,0,30,Man,Right,
,,3,Main,1,0.7879553000093438,up,1,90,up,0.06666666666666667,,1.0,0.852890300040599,3.3149741194993876,2.8125791708790033,conf,0.5,0,30,Man,Right,
,,3,Main,2,1.1162989999866113,down,1,270,down,0.05,,1,0.8593448000028729,4.353670774942817,2.212916386532896,conf,0.5,0,30,Man,Right,
,,3,Main,3,0.6682024999754503,down,1,270,down,0.125,,1.0,0.8576245000003837,2.6408191138510704,2.064899036688685,conf,0.5,0,30,Man,Right,
,,3,Main,4,0.6484563000267372,up,1,90,up,0.075,,1,0.7649688000092283,2.2976769180299748,3.551607610765828,conf,0.5,0,30,Man,Right,
,,3,Main,5,0.5121251000091434,down,1,270,down,0.075,,0.84,1.229465699987486,3.7621777808657844,1.9637035140179853,conf,0.5,0,30,Man,Right,
,,3,Main,6,1.064917300012894,down,1,270,down,0.06666666666666667,,0.9,1.5904019000008702,2.5045026564203674,2.260463497952294,conf,0.5,0,30,Man,Right,
,,3,Main,7,0.6672070999629796,down,1,270,down,0.06666666666666667,,1.0,0.9020925000077114,4.311625307489791,3.7096701505859935,conf,0.5,0,30,Man,Right,
,,3,Main,8,0.5009080999880098,up,1,90,up,0.125,,1.0,0.9088660000124946,3.1043444840174184,1.6706414301120844,conf,0.5,0,30,Man,Right,
,,3,Main,9,1.0254667000262998,up,1,90,up,0.025,,0.84,1.9302030999679118,2.675736087480993,2.153622826293273,conf,0.5,0,30,Man,Right,
,,3,Main,10,0.6417345000081696,down,1,270,down,0.05,,1.0,0.6463255999842659,4.574216600371964,2.502667612343794,conf,0.5,0,30,Man,Right,
,,3,Main,11,1.4235747000202537,up,0,270,down,0.025,,0.52,1.8718344999942929,2.3485953559952844,2.4653239765217405,conf,0.5,0,30,Man,Right,
,,3,Main,12,0.6474259999813512,up,1,90,up,0.06666666666666667,,1,0.8506969999871217,4.791994970221375,1.8662824137299914,conf,0.5,0,30,Man,Right,
,,3,Main,13,0.7801047000102699,up,1,90,up,0.06666666666666667,,1.0,0.7530326000414789,4.20639224706609,2.8949691111245643,conf,0.5,0,30,Man,Right,
,,3,Main,14,1.3020071999635547,up,1,90,up,0.075,,0.9,1.9367809999966994,2.411988768093647,2.0105258430051727,conf,0.5,0,30,Man,Right,
,,3,Main,15,1.0020858999923803,down,1,270,down,0.06666666666666667,,0.88,1.2182615000056103,2.597641433297482,3.4370158618564197,conf,0.5,0,30,Man,Right,
,,3,Main,16,0.8742734999977984,up,1,90,up,0.05,,1.0,0.930020899977535,2.391565250119898,2.3316721619814516,conf,0.5,0,30,Man,Right,
,,3,Main,17,0.7147819999954663,down,1,270,down,0.075,,1.0,0.9403066000086255,4.337250273440381,3.668429898371618,conf,0.5,0,30,Man,Right,
,,3,Main,18,1.0082945000031032,up,1,90,up,0.025,,1.0,0.8773747000377625,3.678304333442345,1.2753086023316487,conf,0.5,0,30,Man,Right,
,,3,Main,19,0.9882836000178941,up,1,90,up,0.05,,1.0,0.9039380000322126,3.1137300077377494,2.0751854747938525,conf,0.5,0,30,Man,Right,
,,3,Main,20,1.1375018999679014,down,1,270,down,0.06666666666666667,,1.0,0.8891458999714814,4.011787307124112,2.257521514607506,conf,0.5,0,30,Man,Right,
,,3,Main,21,1.5383989999536425,up,0,270,down,0.05,,0.5,0.41019750002305955,3.1426979923582032,3.1756729704687965,conf,0.5,0,30,Man,Right,
