thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,1,SC dotlife,0,0.6986788000212982,up,1,90,up,0.3,29,0,30,Man,Right,
,,1,SC dotlife,1,0.5315968000213616,up,1,90,up,0.3,25,0,30,Man,Right,
,,1,SC dotlife,2,0.5615225000074133,down,1,270,down,0.3,23,0,30,Man,Right,
,,1,SC dotlife,3,0.6145655000000261,down,1,270,down,0.3,21,0,30,Man,Right,
,,1,SC dotlife,4,0.5443824999965727,up,1,90,up,0.3,19,0,30,Man,Right,
,,1,SC dotlife,5,0.5285818999982439,up,1,90,up,0.3,17,0,30,Man,Right,
,,1,SC dotlife,6,0.4937027999549173,down,1,270,down,0.3,15,0,30,Man,Right,
,,1,SC dotlife,7,0.462153899949044,up,1,90,up,0.3,13,0,30,Man,Right,
,,1,SC dotlife,8,0.4777569000143558,down,1,270,down,0.3,13,0,30,Man,Right,
,,1,SC dotlife,9,0.5135503999772482,down,1,270,down,0.3,11,0,30,Man,Right,
,,1,SC dotlife,10,0.4798684000270441,up,1,90,up,0.3,11,0,30,Man,Right,
,,1,SC dotlife,11,0.5636957999668084,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,12,0.6452032999950461,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,13,0.6294778999872506,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,14,0.5129276000079699,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,15,0.8957093000062741,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,16,0.9127378999837674,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,17,0.6930578000028618,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,18,0.6460402000229806,down,0,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,19,0.6632307000108995,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,20,0.529072500008624,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,21,0.9448838999960572,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,22,0.6276114999782294,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,23,0.628167399961967,up,1,90,up,0.3,9,0,30,Man,Right,
,,1,SC dotlife,24,0.5290399999939837,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,25,0.7597192000248469,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,26,0.9631621000007726,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,27,0.9471625999431126,down,1,270,down,0.3,7,0,30,Man,Right,
,,1,SC dotlife,28,0.6778558999649249,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,29,0.8580938999657519,up,1,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,30,0.8138722999719903,down,0,90,up,0.3,7,0,30,Man,Right,
,,1,SC dotlife,31,0.7615987999597564,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,32,0.5762946999748237,down,1,270,down,0.3,9,0,30,Man,Right,
,,1,SC dotlife,33,0.5300250999862328,up,1,90,up,0.3,9,0,30,Man,Right,
