thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,2,SC coherence,38,0.3919130000031146,down,1,270,down,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,39,0.30885879999914323,up,0,270,down,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,40,0.3769017000013264,up,1,90,up,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,41,0.34663780000119004,down,1,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,42,0.3264556000031007,up,1,90,up,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,43,0.3099984000000404,up,1,90,up,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,44,0.39454379999733646,up,1,90,up,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,45,0.5447641999999178,down,0,90,up,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,46,0.5087291999989247,up,0,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,47,0.39405100000294624,down,1,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,48,0.34574789999896893,up,0,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,49,0.37619530000301893,up,1,90,up,0.15833333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,50,0.34533830000145826,up,1,90,up,0.14166666666666666,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,51,0.444534800000838,up,1,90,up,0.1,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,52,0.4798316000014893,up,1,90,up,0.1,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,53,0.379189100000076,up,1,90,up,0.1,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,54,0.44310269999914453,down,1,270,down,0.1,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,55,0.4104112000022724,down,1,270,down,0.1,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,56,0.3460411000014574,down,1,270,down,0.1,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,57,0.4448545999985072,up,1,90,up,0.1,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,58,0.37629329999981564,up,1,90,up,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,59,0.5108971999979985,down,1,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,60,0.39625810000143247,down,1,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,61,0.3958082999997714,up,1,90,up,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,62,0.7958285999993677,down,1,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,63,0.36260979999860865,down,1,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,64,0.41111690000252565,down,1,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,65,0.4116792999993777,up,1,90,up,0.14166666666666666,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,66,0.4394163999968441,down,1,270,down,0.14166666666666666,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,67,0.41275990000212914,down,1,270,down,0.11666666666666667,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,68,0.4775946000008844,down,1,270,down,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,69,0.3275013999991643,down,1,270,down,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,70,0.3437436999993224,down,1,270,down,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,71,0.4126914999978908,down,1,270,down,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,72,0.5115690999991784,up,1,90,up,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,73,0.5773064000022714,down,1,270,down,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,74,0.564545299999736,down,1,270,down,0.058333333333333334,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,75,0.41169190000073286,down,1,270,down,0.058333333333333334,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,76,0.2948579999974754,down,0,90,up,0.058333333333333334,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,77,0.4763416000023426,down,1,270,down,0.08333333333333333,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,78,1.1450161000029766,down,1,270,down,0.058333333333333334,28.41714398883313,0,30,Man,Right,
,,2,SC coherence,79,0.42964390000270214,down,1,270,down,0.058333333333333334,28.41714398883313,0,30,Man,Right,
