thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,sub,age,gender,handedness,
,,1,SC dotlife,0,0.45308660000227974,up,0,270,down,0.3,29,0,30,Man,Right,
,,1,SC dotlife,1,0.357940800000506,up,1,90,up,0.3,39,0,30,Man,Right,
,,1,SC dotlife,2,0.36165860000255634,down,1,270,down,0.3,39,0,30,Man,Right,
,,1,SC dotlife,3,0.37829989999954705,up,1,90,up,0.3,39,0,30,Man,Right,
,,1,SC dotlife,4,0.3295358999966993,down,1,270,down,0.3,39,0,30,Man,Right,
,,1,SC dotlife,5,0.34654700000101,up,1,90,up,0.3,39,0,30,Man,Right,
,,1,SC dotlife,6,0.29605000000083237,down,1,270,down,0.3,37,0,30,Man,Right,
,,1,SC dotlife,7,0.31383939999795984,up,1,90,up,0.3,37,0,30,Man,Right,
,,1,SC dotlife,8,0.28139069999815547,down,1,270,down,0.3,37,0,30,Man,Right,
,,1,SC dotlife,9,0.2975459999979648,up,1,90,up,0.3,35,0,30,Man,Right,
,,1,SC dotlife,10,0.2611403999981121,down,0,90,up,0.3,35,0,30,Man,Right,
,,1,SC dotlife,11,0.29882179999913205,down,1,270,down,0.3,41,0,30,Man,Right,
,,1,SC dotlife,12,0.38011610000103246,up,1,90,up,0.3,41,0,30,Man,Right,
,,1,SC dotlife,13,0.4124480999998923,up,1,90,up,0.3,41,0,30,Man,Right,
