thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,subject,age,gender,handedness,
,,0,Training - hard,1,0.7834810999993351,up,0,270,down,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,2,1.1002750999996351,up,0,270,down,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,3,1.8008601000001363,up,1,90,up,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,4,1.0509455999999773,down,1,270,down,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,5,1.0852193999999145,up,0,270,down,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,6,1.101193799999237,up,1,90,up,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,7,1.034339199999522,down,0,90,up,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,8,1.1338977999985218,up,1,90,up,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,9,0.900959900000089,down,1,270,down,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,10,1.3171841000003042,up,0,270,down,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,11,1.3177179000012984,down,0,90,up,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,12,1.1833934000005684,up,1,90,up,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,13,0.9006887000014103,up,1,90,up,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,14,0.9508645999994769,up,1,90,up,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,15,0.7846229999995558,down,1,270,down,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,16,0.9671808000002784,down,1,270,down,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,17,1.1674712999993062,up,0,270,down,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,18,0.8503841000001557,up,1,90,up,0.4,,,,,,,7,30,w,r,
,,0,Training - hard,19,1.000091700001576,up,1,90,up,0.4,,,,,,,7,30,w,r,
,,1,Training - scale,0,0.9957823999993707,down,1,270,down,0.7000000000000001,0.82,2.1862079999991693,,,,,7,30,w,r,
,,1,Training - scale,1,0.6835685000005469,down,0,90,up,0.8,0.82,1.768137699998988,,,,,7,30,w,r,
,,1,Training - scale,2,1.1515603999996529,down,0,90,up,0.9,0.64,1.250936799999181,,,,,7,30,w,r,
,,1,Training - scale,3,1.3355292000014742,up,0,270,down,0.4,0.42,2.3852774999995745,,,,,7,30,w,r,
,,1,Training - scale,4,0.7836215999996057,down,1,270,down,0.5,0.66,1.7518880999996327,,,,,7,30,w,r,
,,1,Training - scale,5,1.3016422999990027,down,0,90,up,1.0,0.56,0.60079450000012,,,,,7,30,w,r,
,,1,Training - scale,6,1.4026990000002115,up,0,270,down,0.2,0.44,2.636183299999175,,,,,7,30,w,r,
,,1,Training - scale,7,nan,[],0,90,up,0.30000000000000004,None,None,,,,,7,30,w,r,
,,1,Training - scale,8,1.2124975999995513,up,1,90,up,0.1,0.42,0.8511402999993152,,,,,7,30,w,r,
,,1,Training - scale,9,0.8339283999994223,down,1,270,down,0.6,0.6,0.8681703000002017,,,,,7,30,w,r,
,,2,Main,0,1.7562803000000713,down,1,270,down,0.3736734693877551,0.6,1.1091606999998476,3.4305431582029513,3.2391330382242605,conf,0.7167179670583294,7,30,w,r,
,,2,Main,1,0.9747322000002896,down,1,270,down,0.5555102040816327,0.76,1.627520000000004,4.549112245991965,2.583494414422863,conf,0.5597774107535793,7,30,w,r,
,,2,Main,2,1.27913129999979,down,1,270,down,0.6161224489795918,0.64,2.5239387999990868,4.741492956584149,2.699874959764382,conf,0.2865545922359636,7,30,w,r,
,,2,Main,3,1.2444221999994625,down,1,270,down,0.7171428571428571,0.58,2.495674899999358,2.2331932032375374,2.462350043582541,conf,0.45626107181490577,7,30,w,r,
,,2,Main,4,1.1703969999998662,up,1,90,up,0.8383673469387755,0.72,1.143835000000763,4.629183411046384,2.616142528669184,conf,0.6722131652969773,7,30,w,r,
,,2,Main,5,1.0132229999999254,down,1,270,down,0.8787755102040816,0.7,1.3503459000003204,4.26508644833155,2.3781738745284033,conf,0.6492202640981342,7,30,w,r,
,,2,Main,6,1.0132229999999254,[],0,90,up,0.2120408163265306,None,None,None,2.4928389892121525,None,0.6492202640981342,7,30,w,r,
,,2,Main,7,1.1829044999994949,up,0,270,down,0.01,0.18,1.3025863000002573,4.898706159909677,2.8054976184285243,conf,0.7388012082318043,7,30,w,r,
,,2,Main,8,1.36075720000008,up,1,90,up,0.333265306122449,0.42,0.6110649000002013,4.300088217683352,2.084422017365015,conf,0.6858707034958091,7,30,w,r,
,,2,Main,9,1.36075720000008,[],0,270,down,0.4140816326530612,None,None,None,1.4275494761087548,None,0.6858707034958091,7,30,w,r,
,,2,Main,10,1.2515629999998055,down,1,270,down,0.6363265306122449,0.34,0.7846891999997752,2.333423974403525,2.4820065087570757,conf,0.4222639738847982,7,30,w,r,
,,2,Main,11,0.8823625999993965,up,1,90,up,0.6969387755102041,0.64,0.8252947000000859,3.8244338012918284,2.73021721983175,conf,0.3883738059747928,7,30,w,r,
,,2,Main,12,1.001892599999337,down,1,270,down,0.05040816326530612,0.14,1.2785564999994676,3.9748572243501443,2.607417246324366,conf,0.49315012575689704,7,30,w,r,
,,2,Main,13,1.3045139000005292,down,1,270,down,0.5555102040816327,0.68,0.9283378000000084,3.593681806525221,2.5317255864848405,conf,0.42509919231924553,7,30,w,r,
