"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"41",NA,NA,1,"Training - scales",0,0.964049500000328,"up",1,90,"up",0.5,"control",0.5,"0.43471649999992223","",NA,NA,6,22,"M","R"
"42",NA,NA,1,"Training - scales",1,0.500920999998925,"down",1,270,"down",0.2,"conf",0.5,"0.4172662000000855","",NA,NA,6,22,"M","R"
"43",NA,NA,1,"Training - scales",2,0.433761799999047,"down",1,270,"down",1,"conf",0.5,"0.3178428999999596","",NA,NA,6,22,"M","R"
"44",NA,NA,1,"Training - scales",3,0.367499500000122,"down",1,270,"down",0.7,"conf",0.5,"0.2848300999994535","",NA,NA,6,22,"M","R"
"45",NA,NA,1,"Training - scales",4,0.3839095000003,"up",1,90,"up",0.8,"conf",0.5,"0.2672716999986733","",NA,NA,6,22,"M","R"
"46",NA,NA,1,"Training - scales",5,0.417010199998913,"up",1,90,"up",0.4,"control",0.5,"0.3179126000013639","",NA,NA,6,22,"M","R"
"47",NA,NA,1,"Training - scales",6,0.450935400000162,"down",1,270,"down",0.1,"control",0.5,"0.26816169999983686","",NA,NA,6,22,"M","R"
"48",NA,NA,1,"Training - scales",7,0.500577400000111,"up",1,90,"up",0.9,"control",0.5,"0.35141399999884015","",NA,NA,6,22,"M","R"
"49",NA,NA,1,"Training - scales",8,0.45146719999866,"up",1,90,"up",0.6,"control",0.5,"0.4671030999998038","",NA,NA,6,22,"M","R"
"50",NA,NA,1,"Training - scales",9,0.433939099999407,"down",1,270,"down",0.3,"conf",0.5,"0.48511750000034226","",NA,NA,6,22,"M","R"
"51",NA,NA,2,"Main",0,0.690067999999883,"down",1,270,"down",0.515102040816326,"conf",0.88,"2.4689078999999765","2.3745239716498134",1.78286946677733,0.670756781560502,6,22,"M","R"
"52",NA,NA,2,"Main",1,0.52985020000051,"up",1,90,"up",0.454489795918367,"conf",0.97,"0.9758388999998715","3.4572680236907853",1.27815376137652,0.526060861424834,6,22,"M","R"
"53",NA,NA,2,"Main",2,0.533694200001264,"down",1,270,"down",0.373673469387755,"conf",0.82,"1.1291032999997697","2.306071873070579",2.63506309158794,0.697358761462201,6,22,"M","R"
"54",NA,NA,2,"Main",3,0.511557400001038,"down",1,270,"down",0.313061224489796,"conf",0.83,"1.6893957000011142","3.842497298020803",3.64815803106264,0.572854327562819,6,22,"M","R"
"55",NA,NA,2,"Main",4,0.582804499999838,"down",1,270,"down",0.27265306122449,"conf",0.83,"1.6322097000011127","2.3861327087126876",2.42940604751205,0.716851850085094,6,22,"M","R"
